 time            v(d_p)          v(d_n)          v(vos)          vod             v(x1.core_p)    v(x1.core_n)   
 2.16375000e-08  3.30013383e+00  3.30013383e+00  3.30013383e+00 -3.10862447e-15  1.20002566e+00  1.20002566e+00 
 2.16425000e-08  3.30013420e+00  3.30013420e+00  3.30013420e+00  0.00000000e+00  1.20002565e+00  1.20002565e+00 
 2.16475000e-08  3.30013457e+00  3.30013457e+00  3.30013457e+00  3.55271368e-15  1.20002563e+00  1.20002563e+00 
 2.16525000e-08  3.30013494e+00  3.30013494e+00  3.30013494e+00  1.33226763e-15  1.20002562e+00  1.20002562e+00 
 2.16575000e-08  3.30013531e+00  3.30013531e+00  3.30013531e+00  8.88178420e-15  1.20002560e+00  1.20002560e+00 
 2.16625000e-08  3.30013568e+00  3.30013568e+00  3.30013568e+00  8.88178420e-16  1.20002559e+00  1.20002559e+00 
 2.16675000e-08  3.30013605e+00  3.30013605e+00  3.30013605e+00  1.33226763e-15  1.20002558e+00  1.20002558e+00 
 2.16725000e-08  3.30013642e+00  3.30013642e+00  3.30013642e+00 -4.44089210e-15  1.20002556e+00  1.20002556e+00 
 2.16775000e-08  3.30013679e+00  3.30013679e+00  3.30013679e+00 -1.77635684e-15  1.20002555e+00  1.20002555e+00 
 2.16825000e-08  3.30013715e+00  3.30013715e+00  3.30013715e+00  1.33226763e-15  1.20002553e+00  1.20002553e+00 
 2.16875000e-08  3.30013752e+00  3.30013752e+00  3.30013752e+00  2.66453526e-15  1.20002552e+00  1.20002552e+00 
 2.16925000e-08  3.30013789e+00  3.30013789e+00  3.30013789e+00  4.44089210e-16  1.20002550e+00  1.20002550e+00 
 2.16975000e-08  3.30013826e+00  3.30013826e+00  3.30013826e+00  3.99680289e-15  1.20002549e+00  1.20002549e+00 
 2.17025000e-08  3.30013863e+00  3.30013863e+00  3.30013863e+00 -2.22044605e-15  1.20002548e+00  1.20002548e+00 
 2.17075000e-08  3.30013900e+00  3.30013900e+00  3.30013900e+00  1.33226763e-15  1.20002546e+00  1.20002546e+00 
 2.17125000e-08  3.30013936e+00  3.30013936e+00  3.30013936e+00  3.10862447e-15  1.20002545e+00  1.20002545e+00 
 2.17175000e-08  3.30013973e+00  3.30013973e+00  3.30013973e+00 -4.44089210e-15  1.20002543e+00  1.20002543e+00 
 2.17225000e-08  3.30014010e+00  3.30014010e+00  3.30014010e+00 -1.33226763e-15  1.20002542e+00  1.20002542e+00 
 2.17275000e-08  3.30014046e+00  3.30014046e+00  3.30014046e+00 -2.22044605e-15  1.20002540e+00  1.20002540e+00 
 2.17325000e-08  3.30014083e+00  3.30014083e+00  3.30014083e+00  3.99680289e-15  1.20002539e+00  1.20002539e+00 
 2.17375000e-08  3.30014120e+00  3.30014120e+00  3.30014120e+00  5.77315973e-15  1.20002538e+00  1.20002538e+00 
 2.17425000e-08  3.30014156e+00  3.30014156e+00  3.30014156e+00 -4.44089210e-16  1.20002536e+00  1.20002536e+00 
 2.17475000e-08  3.30014193e+00  3.30014193e+00  3.30014193e+00 -4.88498131e-15  1.20002535e+00  1.20002535e+00 
 2.17525000e-08  3.30014230e+00  3.30014230e+00  3.30014230e+00 -8.88178420e-15  1.20002533e+00  1.20002533e+00 
 2.17575000e-08  3.30014266e+00  3.30014266e+00  3.30014266e+00 -8.88178420e-16  1.20002532e+00  1.20002532e+00 
 2.17625000e-08  3.30014303e+00  3.30014303e+00  3.30014303e+00  8.88178420e-16  1.20002530e+00  1.20002530e+00 
 2.17675000e-08  3.30014339e+00  3.30014339e+00  3.30014339e+00  2.66453526e-15  1.20002529e+00  1.20002529e+00 
 2.17725000e-08  3.30014376e+00  3.30014376e+00  3.30014376e+00  8.88178420e-16  1.20002528e+00  1.20002528e+00 
 2.17775000e-08  3.30014412e+00  3.30014412e+00  3.30014412e+00  1.33226763e-15  1.20002526e+00  1.20002526e+00 
 2.17825000e-08  3.30014449e+00  3.30014449e+00  3.30014449e+00 -1.77635684e-15  1.20002525e+00  1.20002525e+00 
 2.17875000e-08  3.30014485e+00  3.30014485e+00  3.30014485e+00  1.77635684e-15  1.20002523e+00  1.20002523e+00 
 2.17925000e-08  3.30014521e+00  3.30014521e+00  3.30014521e+00 -1.77635684e-15  1.20002522e+00  1.20002522e+00 
 2.17975000e-08  3.30014558e+00  3.30014558e+00  3.30014558e+00  1.33226763e-15  1.20002520e+00  1.20002520e+00 
 2.18025000e-08  3.30014594e+00  3.30014594e+00  3.30014594e+00 -3.10862447e-15  1.20002519e+00  1.20002519e+00 
 2.18075000e-08  3.30014630e+00  3.30014630e+00  3.30014630e+00  4.44089210e-16  1.20002518e+00  1.20002518e+00 
 2.18125000e-08  3.30014667e+00  3.30014667e+00  3.30014667e+00 -4.44089210e-15  1.20002516e+00  1.20002516e+00 
 2.18175000e-08  3.30014703e+00  3.30014703e+00  3.30014703e+00 -2.66453526e-15  1.20002515e+00  1.20002515e+00 
 2.18225000e-08  3.30014739e+00  3.30014739e+00  3.30014739e+00  1.33226763e-15  1.20002513e+00  1.20002513e+00 
 2.18275000e-08  3.30014776e+00  3.30014776e+00  3.30014776e+00  4.44089210e-16  1.20002512e+00  1.20002512e+00 
 2.18325000e-08  3.30014812e+00  3.30014812e+00  3.30014812e+00 -6.21724894e-15  1.20002511e+00  1.20002511e+00 
 2.18375000e-08  3.30014848e+00  3.30014848e+00  3.30014848e+00 -2.66453526e-15  1.20002509e+00  1.20002509e+00 
 2.18425000e-08  3.30014884e+00  3.30014884e+00  3.30014884e+00 -4.44089210e-16  1.20002508e+00  1.20002508e+00 
 2.18475000e-08  3.30014920e+00  3.30014920e+00  3.30014920e+00 -6.21724894e-15  1.20002506e+00  1.20002506e+00 
 2.18525000e-08  3.30014956e+00  3.30014956e+00  3.30014956e+00  5.77315973e-15  1.20002505e+00  1.20002505e+00 
 2.18575000e-08  3.30014993e+00  3.30014993e+00  3.30014993e+00 -8.88178420e-16  1.20002503e+00  1.20002503e+00 
 2.18625000e-08  3.30015029e+00  3.30015029e+00  3.30015029e+00  4.44089210e-16  1.20002502e+00  1.20002502e+00 
 2.18675000e-08  3.30015065e+00  3.30015065e+00  3.30015065e+00  0.00000000e+00  1.20002501e+00  1.20002501e+00 
 2.18725000e-08  3.30015101e+00  3.30015101e+00  3.30015101e+00  8.43769499e-15  1.20002499e+00  1.20002499e+00 
 2.18775000e-08  3.30015137e+00  3.30015137e+00  3.30015137e+00  7.10542736e-15  1.20002498e+00  1.20002498e+00 
 2.18825000e-08  3.30015173e+00  3.30015173e+00  3.30015173e+00  3.10862447e-15  1.20002496e+00  1.20002496e+00 
 2.18875000e-08  3.30015209e+00  3.30015209e+00  3.30015209e+00 -4.88498131e-15  1.20002495e+00  1.20002495e+00 
 2.18925000e-08  3.30015245e+00  3.30015245e+00  3.30015245e+00 -1.33226763e-15  1.20002494e+00  1.20002494e+00 
 2.18975000e-08  3.30015281e+00  3.30015281e+00  3.30015281e+00  2.66453526e-15  1.20002492e+00  1.20002492e+00 
 2.19025000e-08  3.30015316e+00  3.30015316e+00  3.30015316e+00  1.77635684e-15  1.20002491e+00  1.20002491e+00 
 2.19075000e-08  3.30015352e+00  3.30015352e+00  3.30015352e+00 -3.99680289e-15  1.20002489e+00  1.20002489e+00 
 2.19125000e-08  3.30015388e+00  3.30015388e+00  3.30015388e+00  4.44089210e-16  1.20002488e+00  1.20002488e+00 
 2.19175000e-08  3.30015424e+00  3.30015424e+00  3.30015424e+00  1.33226763e-15  1.20002487e+00  1.20002487e+00 
 2.19225000e-08  3.30015460e+00  3.30015460e+00  3.30015460e+00  3.99680289e-15  1.20002485e+00  1.20002485e+00 
 2.19275000e-08  3.30015496e+00  3.30015496e+00  3.30015496e+00  2.66453526e-15  1.20002484e+00  1.20002484e+00 
 2.19325000e-08  3.30015531e+00  3.30015531e+00  3.30015531e+00  8.88178420e-16  1.20002482e+00  1.20002482e+00 
 2.19375000e-08  3.30015567e+00  3.30015567e+00  3.30015567e+00  0.00000000e+00  1.20002481e+00  1.20002481e+00 
 2.19425000e-08  3.30015603e+00  3.30015603e+00  3.30015603e+00 -8.88178420e-16  1.20002480e+00  1.20002480e+00 
 2.19462500e-08  3.30015630e+00  3.30015630e+00  3.30015630e+00 -3.99680289e-15  1.20002479e+00  1.20002479e+00 
 2.19500000e-08  3.30015656e+00  3.30015656e+00  3.30015656e+00  2.66453526e-15  1.20002477e+00  1.20002477e+00 
 2.19505000e-08  3.30015660e+00  3.30015660e+00  3.30015660e+00 -1.95399252e-14  1.20002477e+00  1.20002477e+00 
 2.19515000e-08  3.30015667e+00  3.30015667e+00  3.30015667e+00  0.00000000e+00  1.20002477e+00  1.20002477e+00 
 2.19535000e-08  3.30015681e+00  3.30015681e+00  3.30015681e+00  1.28785871e-14  1.20002477e+00  1.20002477e+00 
 2.19575000e-08  3.30015710e+00  3.30015710e+00  3.30015710e+00  7.54951657e-15  1.20002475e+00  1.20002475e+00 
 2.19625000e-08  3.30015745e+00  3.30015745e+00  3.30015745e+00  1.15463195e-14  1.20002474e+00  1.20002474e+00 
 2.19675000e-08  3.30015781e+00  3.30015781e+00  3.30015781e+00  1.86517468e-14  1.20002473e+00  1.20002473e+00 
 2.19725000e-08  3.30015817e+00  3.30015817e+00  3.30015817e+00  9.32587341e-15  1.20002471e+00  1.20002471e+00 
 2.19775000e-08  3.30015852e+00  3.30015852e+00  3.30015852e+00  7.10542736e-15  1.20002470e+00  1.20002470e+00 
 2.19825000e-08  3.30015888e+00  3.30015888e+00  3.30015888e+00 -3.10862447e-15  1.20002468e+00  1.20002468e+00 
 2.19875000e-08  3.30015923e+00  3.30015923e+00  3.30015923e+00 -8.88178420e-16  1.20002467e+00  1.20002467e+00 
 2.19925000e-08  3.30015959e+00  3.30015959e+00  3.30015959e+00  5.77315973e-15  1.20002466e+00  1.20002466e+00 
 2.19962500e-08  3.30015985e+00  3.30015985e+00  3.30015985e+00  1.33226763e-15  1.20002465e+00  1.20002465e+00 
 2.20000000e-08  3.30016012e+00  3.30016012e+00  3.30016012e+00 -5.77315973e-15  1.20002464e+00  1.20002464e+00 
 2.20005000e-08  3.30016016e+00  3.30016016e+00  3.30016016e+00  1.24344979e-14  1.20002463e+00  1.20002463e+00 
 2.20015000e-08  3.30016023e+00  3.30016023e+00  3.30016023e+00  2.66453526e-15  1.20002463e+00  1.20002463e+00 
 2.20035000e-08  3.30016037e+00  3.30016037e+00  3.30016037e+00  1.06581410e-14  1.20002463e+00  1.20002463e+00 
 2.20075000e-08  3.30016065e+00  3.30016065e+00  3.30016065e+00  8.43769499e-15  1.20002461e+00  1.20002461e+00 
 2.20125000e-08  3.30016101e+00  3.30016101e+00  3.30016101e+00  1.11022302e-14  1.20002460e+00  1.20002460e+00 
 2.20175000e-08  3.30016136e+00  3.30016136e+00  3.30016136e+00  4.88498131e-15  1.20002459e+00  1.20002459e+00 
 2.20225000e-08  3.30016171e+00  3.30016171e+00  3.30016171e+00  7.99360578e-15  1.20002457e+00  1.20002457e+00 
 2.20262500e-08  3.30016198e+00  3.30016198e+00  3.30016198e+00  1.06581410e-14  1.20002456e+00  1.20002456e+00 
 2.20300000e-08  3.30016224e+00  3.30016224e+00  3.30016224e+00  1.50990331e-14  1.20002455e+00  1.20002455e+00 
 2.20305000e-08  3.30016228e+00  3.30016228e+00  3.30016228e+00 -5.77315973e-15  1.20002455e+00  1.20002455e+00 
 2.20315000e-08  3.30016235e+00  3.30016235e+00  3.30016235e+00  8.43769499e-15  1.20002455e+00  1.20002455e+00 
 2.20335000e-08  3.30016249e+00  3.30016249e+00  3.30016249e+00  2.66453526e-15  1.20002454e+00  1.20002454e+00 
 2.20375000e-08  3.30016277e+00  3.30016277e+00  3.30016277e+00  4.44089210e-16  1.20002453e+00  1.20002453e+00 
 2.20425000e-08  3.30016312e+00  3.30016312e+00  3.30016312e+00 -3.10862447e-15  1.20002452e+00  1.20002452e+00 
 2.20475000e-08  3.30016348e+00  3.30016348e+00  3.30016348e+00  8.88178420e-16  1.20002450e+00  1.20002450e+00 
 2.20525000e-08  3.30016383e+00  3.30016383e+00  3.30016383e+00  5.32907052e-15  1.20002449e+00  1.20002449e+00 
 2.20575000e-08  3.30016418e+00  3.30016418e+00  3.30016418e+00  8.43769499e-15  1.20002448e+00  1.20002448e+00 
 2.20625000e-08  3.30016453e+00  3.30016453e+00  3.30016453e+00  4.44089210e-15  1.20002446e+00  1.20002446e+00 
 2.20675000e-08  3.30016488e+00  3.30016488e+00  3.30016488e+00  3.55271368e-15  1.20002445e+00  1.20002445e+00 
 2.20725000e-08  3.30016524e+00  3.30016524e+00  3.30016524e+00  4.88498131e-15  1.20002443e+00  1.20002443e+00 
 2.20775000e-08  3.30016559e+00  3.30016559e+00  3.30016559e+00  2.66453526e-15  1.20002442e+00  1.20002442e+00 
 2.20825000e-08  3.30016594e+00  3.30016594e+00  3.30016594e+00  4.44089210e-16  1.20002441e+00  1.20002441e+00 
 2.20875000e-08  3.30016629e+00  3.30016629e+00  3.30016629e+00 -4.88498131e-15  1.20002439e+00  1.20002439e+00 
 2.20925000e-08  3.30016664e+00  3.30016664e+00  3.30016664e+00 -2.66453526e-15  1.20002438e+00  1.20002438e+00 
 2.20975000e-08  3.30016699e+00  3.30016699e+00  3.30016699e+00  4.44089210e-16  1.20002437e+00  1.20002437e+00 
 2.21025000e-08  3.30016734e+00  3.30016734e+00  3.30016734e+00 -3.55271368e-15  1.20002435e+00  1.20002435e+00 
 2.21075000e-08  3.30016769e+00  3.30016769e+00  3.30016769e+00 -4.44089210e-16  1.20002434e+00  1.20002434e+00 
 2.21125000e-08  3.30016804e+00  3.30016804e+00  3.30016804e+00 -8.88178420e-16  1.20002432e+00  1.20002432e+00 
 2.21175000e-08  3.30016839e+00  3.30016839e+00  3.30016839e+00 -2.22044605e-15  1.20002431e+00  1.20002431e+00 
 2.21225000e-08  3.30016874e+00  3.30016874e+00  3.30016874e+00  8.88178420e-16  1.20002430e+00  1.20002430e+00 
 2.21275000e-08  3.30016909e+00  3.30016909e+00  3.30016909e+00 -4.88498131e-15  1.20002428e+00  1.20002428e+00 
 2.21325000e-08  3.30016943e+00  3.30016943e+00  3.30016943e+00 -4.44089210e-16  1.20002427e+00  1.20002427e+00 
 2.21375000e-08  3.30016978e+00  3.30016978e+00  3.30016978e+00 -1.33226763e-15  1.20002426e+00  1.20002426e+00 
 2.21425000e-08  3.30017013e+00  3.30017013e+00  3.30017013e+00  8.88178420e-16  1.20002424e+00  1.20002424e+00 
 2.21475000e-08  3.30017048e+00  3.30017048e+00  3.30017048e+00  8.88178420e-16  1.20002423e+00  1.20002423e+00 
 2.21525000e-08  3.30017083e+00  3.30017083e+00  3.30017083e+00 -4.44089210e-16  1.20002422e+00  1.20002422e+00 
 2.21575000e-08  3.30017117e+00  3.30017117e+00  3.30017117e+00 -4.44089210e-16  1.20002420e+00  1.20002420e+00 
 2.21625000e-08  3.30017152e+00  3.30017152e+00  3.30017152e+00  2.22044605e-15  1.20002419e+00  1.20002419e+00 
 2.21675000e-08  3.30017187e+00  3.30017187e+00  3.30017187e+00  2.22044605e-15  1.20002417e+00  1.20002417e+00 
 2.21725000e-08  3.30017222e+00  3.30017222e+00  3.30017222e+00 -6.66133815e-15  1.20002416e+00  1.20002416e+00 
 2.21775000e-08  3.30017256e+00  3.30017256e+00  3.30017256e+00  4.44089210e-16  1.20002415e+00  1.20002415e+00 
 2.21825000e-08  3.30017291e+00  3.30017291e+00  3.30017291e+00  8.88178420e-16  1.20002413e+00  1.20002413e+00 
 2.21875000e-08  3.30017325e+00  3.30017325e+00  3.30017325e+00  3.10862447e-15  1.20002412e+00  1.20002412e+00 
 2.21925000e-08  3.30017360e+00  3.30017360e+00  3.30017360e+00  2.22044605e-15  1.20002411e+00  1.20002411e+00 
 2.21975000e-08  3.30017395e+00  3.30017395e+00  3.30017395e+00 -6.66133815e-15  1.20002409e+00  1.20002409e+00 
 2.22025000e-08  3.30017429e+00  3.30017429e+00  3.30017429e+00 -3.10862447e-15  1.20002408e+00  1.20002408e+00 
 2.22075000e-08  3.30017464e+00  3.30017464e+00  3.30017464e+00 -6.66133815e-15  1.20002407e+00  1.20002407e+00 
 2.22125000e-08  3.30017498e+00  3.30017498e+00  3.30017498e+00 -3.55271368e-15  1.20002405e+00  1.20002405e+00 
 2.22175000e-08  3.30017533e+00  3.30017533e+00  3.30017533e+00  1.33226763e-15  1.20002404e+00  1.20002404e+00 
 2.22225000e-08  3.30017567e+00  3.30017567e+00  3.30017567e+00 -8.88178420e-16  1.20002402e+00  1.20002402e+00 
 2.22275000e-08  3.30017602e+00  3.30017602e+00  3.30017602e+00 -4.88498131e-15  1.20002401e+00  1.20002401e+00 
 2.22325000e-08  3.30017636e+00  3.30017636e+00  3.30017636e+00 -3.55271368e-15  1.20002400e+00  1.20002400e+00 
 2.22375000e-08  3.30017670e+00  3.30017670e+00  3.30017670e+00 -4.88498131e-15  1.20002398e+00  1.20002398e+00 
 2.22425000e-08  3.30017705e+00  3.30017705e+00  3.30017705e+00 -4.88498131e-15  1.20002397e+00  1.20002397e+00 
 2.22475000e-08  3.30017739e+00  3.30017739e+00  3.30017739e+00 -8.88178420e-16  1.20002396e+00  1.20002396e+00 
 2.22525000e-08  3.30017773e+00  3.30017773e+00  3.30017773e+00  1.77635684e-15  1.20002394e+00  1.20002394e+00 
 2.22575000e-08  3.30017808e+00  3.30017808e+00  3.30017808e+00  2.22044605e-15  1.20002393e+00  1.20002393e+00 
 2.22625000e-08  3.30017842e+00  3.30017842e+00  3.30017842e+00 -2.66453526e-15  1.20002392e+00  1.20002392e+00 
 2.22675000e-08  3.30017876e+00  3.30017876e+00  3.30017876e+00 -2.66453526e-15  1.20002390e+00  1.20002390e+00 
 2.22725000e-08  3.30017910e+00  3.30017910e+00  3.30017910e+00  3.10862447e-15  1.20002389e+00  1.20002389e+00 
 2.22775000e-08  3.30017945e+00  3.30017945e+00  3.30017945e+00  1.77635684e-15  1.20002388e+00  1.20002388e+00 
 2.22825000e-08  3.30017979e+00  3.30017979e+00  3.30017979e+00 -2.22044605e-15  1.20002386e+00  1.20002386e+00 
 2.22875000e-08  3.30018013e+00  3.30018013e+00  3.30018013e+00 -4.88498131e-15  1.20002385e+00  1.20002385e+00 
 2.22925000e-08  3.30018047e+00  3.30018047e+00  3.30018047e+00  3.10862447e-15  1.20002384e+00  1.20002384e+00 
 2.22975000e-08  3.30018081e+00  3.30018081e+00  3.30018081e+00 -3.99680289e-15  1.20002382e+00  1.20002382e+00 
 2.23025000e-08  3.30018115e+00  3.30018115e+00  3.30018115e+00  3.55271368e-15  1.20002381e+00  1.20002381e+00 
 2.23075000e-08  3.30018149e+00  3.30018149e+00  3.30018149e+00 -8.88178420e-16  1.20002379e+00  1.20002379e+00 
 2.23125000e-08  3.30018184e+00  3.30018184e+00  3.30018184e+00  7.10542736e-15  1.20002378e+00  1.20002378e+00 
 2.23175000e-08  3.30018218e+00  3.30018218e+00  3.30018218e+00  4.88498131e-15  1.20002377e+00  1.20002377e+00 
 2.23225000e-08  3.30018252e+00  3.30018252e+00  3.30018252e+00 -3.55271368e-15  1.20002375e+00  1.20002375e+00 
 2.23275000e-08  3.30018286e+00  3.30018286e+00  3.30018286e+00 -3.55271368e-15  1.20002374e+00  1.20002374e+00 
 2.23325000e-08  3.30018320e+00  3.30018320e+00  3.30018320e+00 -2.66453526e-15  1.20002373e+00  1.20002373e+00 
 2.23375000e-08  3.30018353e+00  3.30018353e+00  3.30018353e+00  8.88178420e-16  1.20002371e+00  1.20002371e+00 
 2.23425000e-08  3.30018387e+00  3.30018387e+00  3.30018387e+00  3.10862447e-15  1.20002370e+00  1.20002370e+00 
 2.23475000e-08  3.30018421e+00  3.30018421e+00  3.30018421e+00  1.77635684e-15  1.20002369e+00  1.20002369e+00 
 2.23525000e-08  3.30018455e+00  3.30018455e+00  3.30018455e+00 -4.44089210e-16  1.20002367e+00  1.20002367e+00 
 2.23575000e-08  3.30018489e+00  3.30018489e+00  3.30018489e+00  2.66453526e-15  1.20002366e+00  1.20002366e+00 
 2.23625000e-08  3.30018523e+00  3.30018523e+00  3.30018523e+00 -3.99680289e-15  1.20002365e+00  1.20002365e+00 
 2.23675000e-08  3.30018557e+00  3.30018557e+00  3.30018557e+00  4.44089210e-15  1.20002363e+00  1.20002363e+00 
 2.23725000e-08  3.30018590e+00  3.30018590e+00  3.30018590e+00  0.00000000e+00  1.20002362e+00  1.20002362e+00 
 2.23775000e-08  3.30018624e+00  3.30018624e+00  3.30018624e+00  1.77635684e-15  1.20002361e+00  1.20002361e+00 
 2.23825000e-08  3.30018658e+00  3.30018658e+00  3.30018658e+00  2.66453526e-15  1.20002359e+00  1.20002359e+00 
 2.23875000e-08  3.30018692e+00  3.30018692e+00  3.30018692e+00 -4.44089210e-15  1.20002358e+00  1.20002358e+00 
 2.23925000e-08  3.30018725e+00  3.30018725e+00  3.30018725e+00  3.55271368e-15  1.20002357e+00  1.20002357e+00 
 2.23975000e-08  3.30018759e+00  3.30018759e+00  3.30018759e+00  0.00000000e+00  1.20002355e+00  1.20002355e+00 
 2.24025000e-08  3.30018793e+00  3.30018793e+00  3.30018793e+00  4.88498131e-15  1.20002354e+00  1.20002354e+00 
 2.24075000e-08  3.30018826e+00  3.30018826e+00  3.30018826e+00 -2.22044605e-15  1.20002353e+00  1.20002353e+00 
 2.24125000e-08  3.30018860e+00  3.30018860e+00  3.30018860e+00  1.77635684e-15  1.20002351e+00  1.20002351e+00 
 2.24175000e-08  3.30018893e+00  3.30018893e+00  3.30018893e+00  3.10862447e-15  1.20002350e+00  1.20002350e+00 
 2.24225000e-08  3.30018927e+00  3.30018927e+00  3.30018927e+00 -8.88178420e-16  1.20002349e+00  1.20002349e+00 
 2.24275000e-08  3.30018961e+00  3.30018961e+00  3.30018961e+00 -3.10862447e-15  1.20002347e+00  1.20002347e+00 
 2.24325000e-08  3.30018994e+00  3.30018994e+00  3.30018994e+00  1.77635684e-15  1.20002346e+00  1.20002346e+00 
 2.24375000e-08  3.30019028e+00  3.30019028e+00  3.30019028e+00  5.77315973e-15  1.20002345e+00  1.20002345e+00 
 2.24425000e-08  3.30019061e+00  3.30019061e+00  3.30019061e+00  2.22044605e-15  1.20002343e+00  1.20002343e+00 
 2.24475000e-08  3.30019095e+00  3.30019095e+00  3.30019095e+00  8.88178420e-16  1.20002342e+00  1.20002342e+00 
 2.24525000e-08  3.30019128e+00  3.30019128e+00  3.30019128e+00 -1.33226763e-15  1.20002341e+00  1.20002341e+00 
 2.24575000e-08  3.30019161e+00  3.30019161e+00  3.30019161e+00  3.99680289e-15  1.20002339e+00  1.20002339e+00 
 2.24625000e-08  3.30019195e+00  3.30019195e+00  3.30019195e+00  0.00000000e+00  1.20002338e+00  1.20002338e+00 
 2.24675000e-08  3.30019228e+00  3.30019228e+00  3.30019228e+00 -2.66453526e-15  1.20002337e+00  1.20002337e+00 
 2.24725000e-08  3.30019261e+00  3.30019261e+00  3.30019261e+00  4.44089210e-15  1.20002336e+00  1.20002336e+00 
 2.24775000e-08  3.30019295e+00  3.30019295e+00  3.30019295e+00  0.00000000e+00  1.20002334e+00  1.20002334e+00 
 2.24825000e-08  3.30019328e+00  3.30019328e+00  3.30019328e+00  0.00000000e+00  1.20002333e+00  1.20002333e+00 
 2.24875000e-08  3.30019361e+00  3.30019361e+00  3.30019361e+00  0.00000000e+00  1.20002332e+00  1.20002332e+00 
 2.24925000e-08  3.30019395e+00  3.30019395e+00  3.30019395e+00 -2.22044605e-15  1.20002330e+00  1.20002330e+00 
 2.24962500e-08  3.30019419e+00  3.30019419e+00  3.30019419e+00 -6.66133815e-15  1.20002329e+00  1.20002329e+00 
 2.25000000e-08  3.30019444e+00  3.30019444e+00  3.30019444e+00  4.44089210e-15  1.20002328e+00  1.20002328e+00 
 2.25005000e-08  3.30019448e+00  3.30019448e+00  3.30019448e+00 -7.10542736e-15  1.20002328e+00  1.20002328e+00 
 2.25015000e-08  3.30019454e+00  3.30019454e+00  3.30019454e+00  6.21724894e-15  1.20002328e+00  1.20002328e+00 
 2.25035000e-08  3.30019468e+00  3.30019468e+00  3.30019468e+00 -7.10542736e-15  1.20002327e+00  1.20002327e+00 
 2.25075000e-08  3.30019494e+00  3.30019494e+00  3.30019494e+00 -3.55271368e-15  1.20002326e+00  1.20002326e+00 
 2.25125000e-08  3.30019527e+00  3.30019527e+00  3.30019527e+00  3.10862447e-15  1.20002325e+00  1.20002325e+00 
 2.25175000e-08  3.30019560e+00  3.30019560e+00  3.30019560e+00  8.88178420e-16  1.20002324e+00  1.20002324e+00 
 2.25225000e-08  3.30019594e+00  3.30019594e+00  3.30019594e+00  3.55271368e-15  1.20002322e+00  1.20002322e+00 
 2.25262500e-08  3.30019618e+00  3.30019618e+00  3.30019618e+00 -1.33226763e-15  1.20002321e+00  1.20002321e+00 
 2.25300000e-08  3.30019643e+00  3.30019643e+00  3.30019643e+00 -3.55271368e-15  1.20002320e+00  1.20002320e+00 
 2.25305000e-08  3.30019647e+00  3.30019647e+00  3.30019647e+00 -7.99360578e-15  1.20002320e+00  1.20002320e+00 
 2.25315000e-08  3.30019653e+00  3.30019653e+00  3.30019653e+00 -2.57571742e-14  1.20002320e+00  1.20002320e+00 
 2.25335000e-08  3.30019666e+00  3.30019666e+00  3.30019666e+00 -6.21724894e-15  1.20002319e+00  1.20002319e+00 
 2.25375000e-08  3.30019693e+00  3.30019693e+00  3.30019693e+00 -3.55271368e-15  1.20002318e+00  1.20002318e+00 
 2.25425000e-08  3.30019726e+00  3.30019726e+00  3.30019726e+00 -1.02140518e-14  1.20002317e+00  1.20002317e+00 
 2.25475000e-08  3.30019759e+00  3.30019759e+00  3.30019759e+00 -4.44089210e-15  1.20002316e+00  1.20002316e+00 
 2.25525000e-08  3.30019792e+00  3.30019792e+00  3.30019792e+00 -5.32907052e-15  1.20002314e+00  1.20002314e+00 
 2.25575000e-08  3.30019825e+00  3.30019825e+00  3.30019825e+00 -4.88498131e-15  1.20002313e+00  1.20002313e+00 
 2.25625000e-08  3.30019858e+00  3.30019858e+00  3.30019858e+00 -2.22044605e-15  1.20002312e+00  1.20002312e+00 
 2.25675000e-08  3.30019891e+00  3.30019891e+00  3.30019891e+00 -2.66453526e-15  1.20002311e+00  1.20002311e+00 
 2.25725000e-08  3.30019924e+00  3.30019924e+00  3.30019924e+00  1.77635684e-15  1.20002309e+00  1.20002309e+00 
 2.25775000e-08  3.30019956e+00  3.30019956e+00  3.30019956e+00  3.55271368e-15  1.20002308e+00  1.20002308e+00 
 2.25825000e-08  3.30019989e+00  3.30019989e+00  3.30019989e+00 -7.99360578e-15  1.20002307e+00  1.20002307e+00 
 2.25875000e-08  3.30020022e+00  3.30020022e+00  3.30020022e+00 -7.99360578e-15  1.20002305e+00  1.20002305e+00 
 2.25925000e-08  3.30020055e+00  3.30020055e+00  3.30020055e+00 -8.88178420e-16  1.20002304e+00  1.20002304e+00 
 2.25975000e-08  3.30020088e+00  3.30020088e+00  3.30020088e+00  8.88178420e-16  1.20002303e+00  1.20002303e+00 
 2.26025000e-08  3.30020120e+00  3.30020120e+00  3.30020120e+00 -8.88178420e-16  1.20002301e+00  1.20002301e+00 
 2.26075000e-08  3.30020153e+00  3.30020153e+00  3.30020153e+00 -4.88498131e-15  1.20002300e+00  1.20002300e+00 
 2.26125000e-08  3.30020186e+00  3.30020186e+00  3.30020186e+00 -2.22044605e-15  1.20002299e+00  1.20002299e+00 
 2.26175000e-08  3.30020219e+00  3.30020219e+00  3.30020219e+00 -1.33226763e-15  1.20002298e+00  1.20002298e+00 
 2.26225000e-08  3.30020251e+00  3.30020251e+00  3.30020251e+00 -4.44089210e-15  1.20002296e+00  1.20002296e+00 
