 time            v(d_p)          v(d_n)          v(x1.gclk_b)   
 1.12883000e-07  1.20000021e+00  2.71098487e-07  2.03295818e-02 
 1.12885000e-07  1.20000012e+00  2.63439695e-07  1.82982972e-02 
 1.12887000e-07  1.20000005e+00  2.52710239e-07  1.64599135e-02 
 1.12889000e-07  1.19999998e+00  2.39398398e-07  1.48150242e-02 
 1.12891000e-07  1.19999993e+00  2.25116734e-07  1.33922638e-02 
 1.12893000e-07  1.19999989e+00  2.12201956e-07  1.22649274e-02 
 1.12895000e-07  1.19999986e+00  2.00623197e-07  1.14935512e-02 
 1.12897000e-07  1.19999984e+00  1.87668746e-07  1.10817637e-02 
 1.12899000e-07  1.19999982e+00  1.70017396e-07  1.09567989e-02 
 1.12901000e-07  1.19999980e+00  1.45487721e-07  1.09774141e-02 
 1.12903000e-07  1.19999979e+00  1.15574778e-07  1.09947989e-02 
 1.12905000e-07  1.19999978e+00  8.49280350e-08  1.09018025e-02 
 1.12907000e-07  1.19999978e+00  5.88504015e-08  1.06506372e-02 
 1.12909000e-07  1.19999978e+00  4.09233523e-08  1.02396124e-02 
 1.12911000e-07  1.19999978e+00  3.21952268e-08  9.69515731e-03 
 1.12913000e-07  1.19999979e+00  3.15965797e-08  9.05450761e-03 
 1.12915000e-07  1.19999980e+00  3.68506408e-08  8.35617700e-03 
 1.12917000e-07  1.19999981e+00  4.53611291e-08  7.63385193e-03 
 1.12919000e-07  1.19999982e+00  5.48044231e-08  6.91480175e-03 
 1.12921000e-07  1.19999983e+00  6.34395811e-08  6.21912397e-03 
 1.12923000e-07  1.19999983e+00  7.01784967e-08  5.56078299e-03 
 1.12925000e-07  1.19999984e+00  7.45213306e-08  4.94832002e-03 
 1.12927000e-07  1.19999985e+00  7.64254826e-08  4.38623687e-03 
 1.12929000e-07  1.19999985e+00  7.61528322e-08  3.87576863e-03 
 1.12931000e-07  1.19999986e+00  7.41445119e-08  3.41603442e-03 
 1.12933000e-07  1.19999987e+00  7.09039943e-08  3.00455499e-03 
 1.12935000e-07  1.19999987e+00  6.69312982e-08  2.63802745e-03 
 1.12937000e-07  1.19999988e+00  6.26625117e-08  2.31257494e-03 
 1.12939000e-07  1.19999988e+00  5.84590343e-08  2.02428672e-03 
 1.12941000e-07  1.19999989e+00  5.45832323e-08  1.76923903e-03 
 1.12943000e-07  1.19999990e+00  5.12156208e-08  1.54379962e-03 
 1.12945000e-07  1.19999990e+00  4.84509416e-08  1.34452868e-03 
 1.12947000e-07  1.19999991e+00  4.63276549e-08  1.16838693e-03 
 1.12949000e-07  1.19999991e+00  4.48280054e-08  1.01256897e-03 
 1.12951000e-07  1.19999992e+00  4.39078284e-08  8.74665001e-04 
 1.12953000e-07  1.19999992e+00  4.34932337e-08  7.52443627e-04 
 1.12955000e-07  1.19999992e+00  4.35047050e-08  6.43939116e-04 
 1.12957000e-07  1.19999993e+00  4.38510822e-08  5.47210440e-04 
 1.12959000e-07  1.19999993e+00  4.44577473e-08  4.60639048e-04 
 1.12961000e-07  1.19999994e+00  4.52610098e-08  3.82973639e-04 
 1.12963000e-07  1.19999994e+00  4.62089805e-08  3.13348087e-04 
 1.12965000e-07  1.19999994e+00  4.72369549e-08  2.50806617e-04 
 1.12967000e-07  1.19999994e+00  4.82900767e-08  1.94386025e-04 
 1.12969000e-07  1.19999994e+00  4.93215727e-08  1.43024737e-04 
 1.12971000e-07  1.19999995e+00  5.03070737e-08  9.57897115e-05 
 1.12973000e-07  1.19999995e+00  5.12287569e-08  5.17480419e-05 
 1.12975000e-07  1.19999995e+00  5.20845764e-08  1.01805671e-05 
 1.12977000e-07  1.19999995e+00  5.28768208e-08 -2.94337099e-05 
 1.12979000e-07  1.19999995e+00  5.36230239e-08 -6.70677774e-05 
 1.12981000e-07  1.19999995e+00  5.43426029e-08 -1.02074984e-04 
 1.12983000e-07  1.19999995e+00  5.50688633e-08 -1.32669750e-04 
 1.12985000e-07  1.19999996e+00  5.58349039e-08 -1.55732433e-04 
 1.12987000e-07  1.19999996e+00  5.66319738e-08 -1.67660919e-04 
 1.12989000e-07  1.19999996e+00  5.73188447e-08 -1.67510143e-04 
 1.12991000e-07  1.19999996e+00  5.76956974e-08 -1.58260715e-04 
 1.12993000e-07  1.19999996e+00  5.77043085e-08 -1.44197504e-04 
 1.12995000e-07  1.19999996e+00  5.74914533e-08 -1.27773640e-04 
 1.12997000e-07  1.19999996e+00  5.72553668e-08 -1.09369292e-04 
 1.12998500e-07  1.19999996e+00  5.71465827e-08 -9.38070187e-05 
 1.13000000e-07  1.19999996e+00  5.71187241e-08 -7.62777843e-05 
 1.13000200e-07  1.19999996e+00  5.71260586e-08 -7.36411475e-05 
 1.13000600e-07  1.19999996e+00  5.71458279e-08 -6.82590301e-05 
 1.13001400e-07  1.19999996e+00  5.71870432e-08 -5.72066445e-05 
 1.13003000e-07  1.19999996e+00  5.72361456e-08 -3.43155541e-05 
 1.13005000e-07  1.19999996e+00  5.72547509e-08 -5.17919911e-06 
 1.13007000e-07  1.19999996e+00  5.71738716e-08  2.11194907e-05 
 1.13009000e-07  1.19999996e+00  5.69255529e-08  3.87979256e-05 
 1.13011000e-07  1.19999996e+00  5.65687193e-08  4.25854492e-05 
 1.13013000e-07  1.19999996e+00  5.63570446e-08  3.21079566e-05 
 1.13015000e-07  1.19999996e+00  5.65964746e-08  1.31860620e-05 
 1.13017000e-07  1.19999996e+00  5.73891469e-08 -5.26364159e-06 
 1.13019000e-07  1.19999996e+00  5.85373755e-08 -1.59211182e-05 
 1.13021000e-07  1.19999996e+00  5.96669763e-08 -1.57404821e-05 
 1.13023000e-07  1.19999996e+00  6.04451803e-08 -5.81238812e-06 
 1.13025000e-07  1.19999996e+00  6.07193964e-08  1.04528194e-05 
 1.13027000e-07  1.19999996e+00  6.05282310e-08  2.91007010e-05 
 1.13028500e-07  1.19999996e+00  6.01654426e-08  4.26301563e-05 
 1.13030000e-07  1.19999996e+00  5.97137236e-08  5.45569185e-05 
 1.13030200e-07  1.19999996e+00  5.96471633e-08  5.58834243e-05 
 1.13030600e-07  1.19999996e+00  5.95123522e-08  5.84376663e-05 
 1.13031400e-07  1.19999996e+00  5.92587507e-08  6.32214343e-05 
 1.13033000e-07  1.19999996e+00  5.88486417e-08  7.14046754e-05 
 1.13035000e-07  1.19999996e+00  5.84729781e-08  7.81278396e-05 
 1.13037000e-07  1.19999996e+00  5.82485461e-08  8.08058030e-05 
 1.13039000e-07  1.19999996e+00  5.81889789e-08  8.00240076e-05 
 1.13041000e-07  1.19999996e+00  5.82719357e-08  7.66436122e-05 
 1.13043000e-07  1.19999996e+00  5.84542892e-08  7.14830201e-05 
 1.13045000e-07  1.19999996e+00  5.86847272e-08  6.52357890e-05 
 1.13047000e-07  1.19999996e+00  5.89208841e-08  5.84387241e-05 
 1.13049000e-07  1.19999996e+00  5.91311935e-08  5.14905083e-05 
 1.13051000e-07  1.19999996e+00  5.92984409e-08  4.46704010e-05 
 1.13053000e-07  1.19999996e+00  5.94155599e-08  3.81667598e-05 
 1.13055000e-07  1.19999996e+00  5.94844014e-08  3.21006013e-05 
 1.13057000e-07  1.19999996e+00  5.95113354e-08  2.65449941e-05 
 1.13059000e-07  1.19999996e+00  5.95054518e-08  2.15349288e-05 
 1.13061000e-07  1.19999996e+00  5.94758711e-08  1.70713103e-05 
 1.13063000e-07  1.19999996e+00  5.94312811e-08  1.31288593e-05 
 1.13065000e-07  1.19999996e+00  5.93792622e-08  9.66689021e-06 
 1.13067000e-07  1.19999996e+00  5.93262790e-08  6.64014676e-06 
 1.13069000e-07  1.19999996e+00  5.92773020e-08  4.00492573e-06 
 1.13071000e-07  1.19999996e+00  5.92357713e-08  1.72190658e-06 
 1.13073000e-07  1.19999996e+00  5.92036187e-08 -2.43943942e-07 
 1.13075000e-07  1.19999996e+00  5.91814781e-08 -1.92462830e-06 
 1.13077000e-07  1.19999996e+00  5.91690223e-08 -3.35074078e-06 
 1.13079000e-07  1.19999996e+00  5.91652217e-08 -4.55385922e-06 
 1.13081000e-07  1.19999996e+00  5.91685462e-08 -5.57191345e-06 
 1.13083000e-07  1.19999996e+00  5.91768122e-08 -6.46441398e-06 
 1.13085000e-07  1.19999996e+00  5.91876855e-08 -7.31889418e-06 
 1.13087000e-07  1.19999996e+00  5.92008817e-08 -8.20397342e-06 
 1.13089000e-07  1.19999996e+00  5.92184694e-08 -9.12713682e-06 
 1.13091000e-07  1.19999996e+00  5.92417109e-08 -1.00558441e-05 
 1.13093000e-07  1.19999996e+00  5.92697383e-08 -1.09467703e-05 
 1.13095000e-07  1.19999996e+00  5.93003337e-08 -1.17603016e-05 
 1.13097000e-07  1.19999996e+00  5.93310377e-08 -1.24640037e-05 
 1.13099000e-07  1.19999996e+00  5.93597821e-08 -1.30340719e-05 
 1.13101000e-07  1.19999996e+00  5.93851204e-08 -1.34554068e-05 
 1.13103000e-07  1.19999996e+00  5.94060967e-08 -1.37258308e-05 
 1.13105000e-07  1.19999995e+00  5.94219019e-08 -1.38667611e-05 
 1.13107000e-07  1.19999995e+00  5.94313819e-08 -1.39450422e-05 
 1.13109000e-07  1.19999995e+00  5.94341979e-08 -1.40606591e-05 
 1.13111000e-07  1.19999995e+00  5.94343544e-08 -1.42457871e-05 
 1.13113000e-07  1.19999995e+00  5.94379096e-08 -1.44342134e-05 
 1.13115000e-07  1.19999995e+00  5.94448326e-08 -1.45962463e-05 
 1.13117000e-07  1.19999995e+00  5.94504730e-08 -1.47915722e-05 
 1.13119000e-07  1.19999995e+00  5.94525132e-08 -1.51054992e-05 
 1.13121000e-07  1.19999995e+00  5.94523663e-08 -1.55919616e-05 
 1.13123000e-07  1.19999995e+00  5.94533967e-08 -1.62468581e-05 
 1.13125000e-07  1.19999995e+00  5.94582498e-08 -1.70203886e-05 
 1.13127000e-07  1.19999995e+00  5.94620717e-08 -1.79976493e-05 
 1.13129000e-07  1.19999995e+00  5.94389739e-08 -1.99474038e-05 
 1.13131000e-07  1.19999995e+00  5.93332637e-08 -2.51597567e-05 
 1.13133000e-07  1.19999995e+00  5.91210597e-08 -3.67293812e-05 
 1.13135000e-07  1.19999995e+00  5.89375896e-08 -5.48357738e-05 
 1.13137000e-07  1.19999995e+00  5.90026964e-08 -7.52226731e-05 
 1.13139000e-07  1.19999995e+00  5.93887945e-08 -9.19768348e-05 
 1.13141000e-07  1.19999995e+00  5.99447669e-08 -1.01156564e-04 
 1.13143000e-07  1.19999995e+00  6.04170101e-08 -1.02240889e-04 
 1.13145000e-07  1.19999995e+00  6.06258100e-08 -9.70798989e-05 
 1.13147000e-07  1.19999995e+00  6.05320896e-08 -8.84104535e-05 
 1.13149000e-07  1.19999995e+00  6.02082594e-08 -7.87549275e-05 
 1.13151000e-07  1.19999995e+00  5.97747845e-08 -6.99771089e-05 
 1.13153000e-07  1.19999995e+00  5.93448093e-08 -6.32352914e-05 
 1.13155000e-07  1.19999995e+00  5.89971956e-08 -5.91276625e-05 
 1.13157000e-07  1.19999995e+00  5.87730813e-08 -5.77780479e-05 
 1.13159000e-07  1.19999995e+00  5.86927723e-08 -5.86528908e-05 
 1.13161000e-07  1.19999995e+00  5.87800949e-08 -5.99426732e-05 
 1.13163000e-07  1.19999995e+00  5.90527350e-08 -5.84194390e-05 
 1.13165000e-07  1.19999995e+00  5.94717195e-08 -5.05079187e-05 
 1.13167000e-07  1.19999995e+00  5.99445127e-08 -3.31652243e-05 
 1.13169000e-07  1.19999995e+00  6.03802917e-08 -3.87641504e-06 
 1.13171000e-07  1.19999995e+00  6.07258460e-08  3.97144008e-05 
 1.13173000e-07  1.19999995e+00  6.09668532e-08  1.00070053e-04 
 1.13175000e-07  1.19999995e+00  6.11064647e-08  1.79687012e-04 
 1.13177000e-07  1.19999995e+00  6.11444517e-08  2.80767368e-04 
 1.13179000e-07  1.19999995e+00  6.10630016e-08  4.04638121e-04 
 1.13181000e-07  1.19999995e+00  6.07668316e-08  5.49413137e-04 
 1.13183000e-07  1.19999995e+00  6.00575902e-08  7.07000063e-04 
 1.13185000e-07  1.19999995e+00  5.89131534e-08  8.67137568e-04 
 1.13187000e-07  1.19999995e+00  5.76069676e-08  1.02232156e-03 
 1.13189000e-07  1.19999995e+00  5.64569780e-08  1.16797853e-03 
 1.13191000e-07  1.19999995e+00  5.56858528e-08  1.30190739e-03 
 1.13193000e-07  1.19999995e+00  5.54006754e-08  1.42389383e-03 
 1.13195000e-07  1.19999995e+00  5.56076002e-08  1.53536974e-03 
 1.13197000e-07  1.19999995e+00  5.62305449e-08  1.63875114e-03 
 1.13199000e-07  1.19999995e+00  5.70970120e-08  1.73563463e-03 
 1.13201000e-07  1.19999995e+00  5.78580333e-08  1.82198086e-03 
 1.13203000e-07  1.19999995e+00  5.80190493e-08  1.88349354e-03 
 1.13205000e-07  1.19999995e+00  5.72944216e-08  1.89859624e-03 
 1.13207000e-07  1.19999995e+00  5.56461175e-08  1.83919754e-03 
 1.13209000e-07  1.19999995e+00  5.30688037e-08  1.66804135e-03 
 1.13211000e-07  1.19999995e+00  4.97521990e-08  1.34226664e-03 
 1.13213000e-07  1.19999995e+00  4.62029631e-08  8.19732449e-04 
 1.13215000e-07  1.19999995e+00  4.30970938e-08  6.34139559e-05 
 1.13217000e-07  1.19999995e+00  4.11272496e-08 -9.54736115e-04 
 1.13219000e-07  1.19999995e+00  4.13619483e-08 -2.23688680e-03 
 1.13221000e-07  1.19999995e+00  4.54872780e-08 -3.73633551e-03 
 1.13223000e-07  1.19999996e+00  5.38171157e-08 -5.38553403e-03 
 1.13225000e-07  1.19999996e+00  6.45411010e-08 -7.12774772e-03 
 1.13227000e-07  1.19999996e+00  7.52943520e-08 -8.92258648e-03 
 1.13229000e-07  1.19999996e+00  8.40988331e-08 -1.07455079e-02 
 1.13231000e-07  1.19999996e+00  8.97160894e-08 -1.25867252e-02 
 1.13233000e-07  1.19999996e+00  9.16588235e-08 -1.44490851e-02 
 1.13235000e-07  1.19999996e+00  9.00784517e-08 -1.63456222e-02 
 1.13237000e-07  1.19999995e+00  8.55909589e-08 -1.82962042e-02 
 1.13239000e-07  1.19999995e+00  7.91671278e-08 -2.03223267e-02 
 1.13241000e-07  1.19999995e+00  7.21590938e-08 -2.24362817e-02 
 1.13243000e-07  1.19999995e+00  6.65144813e-08 -2.46206333e-02 
 1.13245000e-07  1.19999995e+00  6.48446094e-08 -2.68009029e-02 
 1.13247000e-07  1.19999996e+00  6.96225709e-08 -2.88328314e-02 
 1.13249000e-07  1.19999996e+00  8.17464351e-08 -3.05168833e-02 
 1.13251000e-07  1.19999996e+00  1.00169430e-07 -3.16174109e-02 
 1.13253000e-07  1.19999997e+00  1.22784544e-07 -3.18697364e-02 
 1.13255000e-07  1.19999997e+00  1.47346115e-07 -3.09802271e-02 
 1.13257000e-07  1.19999997e+00  1.71898611e-07 -2.86263629e-02 
 1.13259000e-07  1.19999997e+00  1.94839553e-07 -2.44594051e-02 
 1.13261000e-07  1.19999997e+00  2.14829065e-07 -1.81100198e-02 
 1.13263000e-07  1.19999997e+00  2.30513499e-07 -9.20154512e-03 
 1.13265000e-07  1.19999997e+00  2.39324519e-07  2.60295718e-03 
 1.13267000e-07  1.19999997e+00  2.35896439e-07  1.75089699e-02 
 1.13269000e-07  1.19999996e+00  2.14838124e-07  3.55647086e-02 
 1.13271000e-07  1.19999995e+00  1.75308660e-07  5.67175179e-02 
 1.13273000e-07  1.19999994e+00  1.20690595e-07  8.08508370e-02 
 1.13275000e-07  1.19999993e+00  5.62393440e-08  1.07798509e-01 
 1.13277000e-07  1.19999993e+00 -1.25157023e-08  1.37354429e-01 
 1.13279000e-07  1.19999992e+00 -8.07194005e-08  1.69282436e-01 
 1.13281000e-07  1.19999992e+00 -1.44604640e-07  2.03326220e-01 
 1.13283000e-07  1.19999993e+00 -2.01809540e-07  2.39219043e-01 
 1.13285000e-07  1.19999993e+00 -2.51618671e-07  2.76691634e-01 
 1.13287000e-07  1.19999994e+00 -2.94766601e-07  3.15474801e-01 
 1.13289000e-07  1.19999994e+00 -3.32461728e-07  3.55287575e-01 
 1.13291000e-07  1.19999994e+00 -3.64895728e-07  3.95799544e-01 
 1.13293000e-07  1.19999994e+00 -3.88864470e-07  4.36591448e-01 
 1.13295000e-07  1.19999992e+00 -3.93235828e-07  4.77220278e-01 
 1.13297000e-07  1.19999988e+00 -3.57680335e-07  5.17365071e-01 
 1.13299000e-07  1.19999984e+00 -2.63278858e-07  5.56823180e-01 
 1.13301000e-07  1.19999979e+00 -1.06240133e-07  5.95401263e-01 
 1.13303000e-07  1.19999972e+00  9.73142909e-08  6.32874017e-01 
 1.13305000e-07  1.19999965e+00  3.13579784e-07  6.69001132e-01 
 1.13307000e-07  1.19999956e+00  4.99645402e-07  7.03568140e-01 
 1.13309000e-07  1.19999946e+00  6.17430906e-07  7.36444684e-01 
 1.13311000e-07  1.19999933e+00  6.46042575e-07  7.67652565e-01 
 1.13313000e-07  1.19999919e+00  5.84480465e-07  7.97310334e-01 
 1.13315000e-07  1.19999913e+00  4.36108536e-07  8.25272521e-01 
 1.13317000e-07  1.19999920e+00  2.15755763e-07  8.51206887e-01 
 1.13319000e-07  1.19999939e+00 -3.99398888e-08  8.74796354e-01 
 1.13321000e-07  1.19999967e+00 -2.79618107e-07  8.95958805e-01 
 1.13323000e-07  1.20000002e+00 -4.55640451e-07  9.14813040e-01 
 1.13325000e-07  1.20000035e+00 -5.42017606e-07  9.31583733e-01 
 1.13327000e-07  1.20000054e+00 -5.35669883e-07  9.46525424e-01 
 1.13329000e-07  1.20000052e+00 -4.51299240e-07  9.59899101e-01 
 1.13331000e-07  1.20000033e+00 -3.11499081e-07  9.71971792e-01 
 1.13333000e-07  1.20000023e+00 -1.37914106e-07  9.83080237e-01 
 1.13335000e-07  1.20000050e+00  5.42650533e-08  9.93688058e-01 
 1.13337000e-07  1.20000124e+00  2.50015366e-07  1.00428551e+00 
 1.13339000e-07  1.20000216e+00  4.21307347e-07  1.01506152e+00 
 1.13341000e-07  1.20000282e+00  5.32563438e-07  1.02578384e+00 
 1.13343000e-07  1.20000296e+00  5.66743663e-07  1.03606637e+00 
 1.13345000e-07  1.20000257e+00  5.35181713e-07  1.04563232e+00 
 1.13347000e-07  1.20000186e+00  4.64970170e-07  1.05437050e+00 
 1.13349000e-07  1.20000102e+00  3.83181486e-07  1.06229058e+00 
 1.13351000e-07  1.20000021e+00  3.08554898e-07  1.06946477e+00 
 1.13353000e-07  1.19999954e+00  2.49949606e-07  1.07598484e+00 
 1.13355000e-07  1.19999904e+00  2.08551835e-07  1.08194041e+00 
 1.13357000e-07  1.19999870e+00  1.83147365e-07  1.08745614e+00 
 1.13359000e-07  1.19999852e+00  1.74136665e-07  1.09273547e+00 
 1.13361000e-07  1.19999846e+00  1.78082729e-07  1.09796701e+00 
 1.13363000e-07  1.19999849e+00  1.85898494e-07  1.10325925e+00 
 1.13365000e-07  1.19999857e+00  1.89222516e-07  1.10867001e+00 
 1.13367000e-07  1.19999869e+00  1.82903537e-07  1.11421644e+00 
 1.13369000e-07  1.19999883e+00  1.64698539e-07  1.11987822e+00 
 1.13371000e-07  1.19999897e+00  1.34707861e-07  1.12559811e+00 
 1.13373000e-07  1.19999911e+00  9.48060081e-08  1.13129149e+00 
 1.13375000e-07  1.19999925e+00  4.88419230e-08  1.13686813e+00 
 1.13377000e-07  1.19999938e+00  1.85699130e-09  1.14224844e+00 
 1.13379000e-07  1.19999949e+00 -4.13444765e-08  1.14736445e+00 
 1.13381000e-07  1.19999960e+00 -7.70490377e-08  1.15216348e+00 
 1.13383000e-07  1.19999969e+00 -1.02919547e-07  1.15660616e+00 
 1.13385000e-07  1.19999977e+00 -1.18370330e-07  1.16065959e+00 
 1.13387000e-07  1.19999984e+00 -1.23988973e-07  1.16429696e+00 
 1.13389000e-07  1.19999990e+00 -1.20494850e-07  1.16751039e+00 
 1.13391000e-07  1.19999995e+00 -1.07940820e-07  1.17032688e+00 
 1.13393000e-07  1.19999999e+00 -8.67464985e-08  1.17280066e+00 
 1.13395000e-07  1.20000002e+00 -5.85895373e-08  1.17499875e+00 
 1.13397000e-07  1.20000005e+00 -2.64552414e-08  1.17698579e+00 
 1.13399000e-07  1.20000007e+00  6.03588414e-09  1.17881512e+00 
 1.13401000e-07  1.20000008e+00  3.54488310e-08  1.18052427e+00 
 1.13403000e-07  1.20000009e+00  5.92805648e-08  1.18213671e+00 
 1.13405000e-07  1.20000009e+00  7.62280250e-08  1.18366433e+00 
 1.13407000e-07  1.20000010e+00  8.61894246e-08  1.18511196e+00 
 1.13409000e-07  1.20000009e+00  8.99303324e-08  1.18647986e+00 
 1.13411000e-07  1.20000009e+00  8.87725804e-08  1.18776686e+00 
 1.13413000e-07  1.20000009e+00  8.42045608e-08  1.18897120e+00 
 1.13415000e-07  1.20000008e+00  7.76771702e-08  1.19009219e+00 
 1.13417000e-07  1.20000008e+00  7.03894026e-08  1.19112973e+00 
 1.13419000e-07  1.20000008e+00  6.32593995e-08  1.19208491e+00 
 1.13421000e-07  1.20000007e+00  5.68697415e-08  1.19295906e+00 
 1.13423000e-07  1.20000006e+00  5.15797830e-08  1.19375466e+00 
 1.13425000e-07  1.20000006e+00  4.75323794e-08  1.19447459e+00 
 1.13427000e-07  1.20000005e+00  4.47523135e-08  1.19512281e+00 
 1.13429000e-07  1.20000005e+00  4.31387924e-08  1.19570349e+00 
 1.13431000e-07  1.20000004e+00  4.25289007e-08  1.19622119e+00 
 1.13433000e-07  1.20000004e+00  4.27109063e-08  1.19668028e+00 
 1.13435000e-07  1.20000003e+00  4.35121621e-08  1.19708590e+00 
 1.13437000e-07  1.20000002e+00  4.47471645e-08  1.19744290e+00 
 1.13439000e-07  1.20000002e+00  4.62585023e-08  1.19775635e+00 
 1.13441000e-07  1.20000001e+00  4.78807710e-08  1.19803056e+00 
 1.13443000e-07  1.20000001e+00  4.94933396e-08  1.19826973e+00 
 1.13445000e-07  1.20000000e+00  5.09850472e-08  1.19847716e+00 
 1.13447000e-07  1.20000000e+00  5.22945088e-08  1.19865588e+00 
 1.13449000e-07  1.20000000e+00  5.33746272e-08  1.19880798e+00 
 1.13451000e-07  1.19999999e+00  5.42482930e-08  1.19893590e+00 
 1.13453000e-07  1.19999999e+00  5.49731424e-08  1.19904220e+00 
 1.13455000e-07  1.19999999e+00  5.56416671e-08  1.19913038e+00 
 1.13457000e-07  1.19999998e+00  5.63149491e-08  1.19920417e+00 
 1.13459000e-07  1.19999998e+00  5.70475667e-08  1.19926822e+00 
 1.13461000e-07  1.19999998e+00  5.78170695e-08  1.19932659e+00 
 1.13463000e-07  1.19999997e+00  5.85367658e-08  1.19938244e+00 
 1.13465000e-07  1.19999997e+00  5.90715660e-08  1.19943704e+00 
 1.13467000e-07  1.19999997e+00  5.93408835e-08  1.19949077e+00 
 1.13469000e-07  1.19999997e+00  5.93001125e-08  1.19954247e+00 
 1.13471000e-07  1.19999997e+00  5.89645738e-08  1.19959018e+00 
 1.13473000e-07  1.19999996e+00  5.84037679e-08  1.19963138e+00 
 1.13475000e-07  1.19999996e+00  5.77529787e-08  1.19966408e+00 
 1.13477000e-07  1.19999996e+00  5.71661209e-08  1.19968709e+00 
 1.13479000e-07  1.19999996e+00  5.68132701e-08  1.19970120e+00 
 1.13481000e-07  1.19999996e+00  5.68287673e-08  1.19970900e+00 
 1.13483000e-07  1.19999996e+00  5.73286723e-08  1.19971538e+00 
 1.13485000e-07  1.19999996e+00  5.83392735e-08  1.19972657e+00 
 1.13487000e-07  1.19999996e+00  5.98631020e-08  1.19975188e+00 
 1.13489000e-07  1.19999996e+00  6.17890492e-08  1.19980115e+00 
 1.13491000e-07  1.19999996e+00  6.36200550e-08  1.19987802e+00 
 1.13493000e-07  1.19999995e+00  6.43386578e-08  1.19997047e+00 
 1.13495000e-07  1.19999995e+00  6.32801138e-08  1.20005932e+00 
 1.13497000e-07  1.19999995e+00  6.08706750e-08  1.20013076e+00 
 1.13498500e-07  1.19999995e+00  5.88071452e-08  1.20017007e+00 
 1.13500000e-07  1.19999995e+00  5.71166302e-08  1.20019890e+00 
 1.13500200e-07  1.19999995e+00  5.69430677e-08  1.20020196e+00 
 1.13500600e-07  1.19999995e+00  5.66214777e-08  1.20020786e+00 
 1.13501400e-07  1.19999995e+00  5.61617880e-08  1.20021877e+00 
 1.13503000e-07  1.19999995e+00  5.59407919e-08  1.20023814e+00 
 1.13505000e-07  1.19999995e+00  5.65031711e-08  1.20025642e+00 
 1.13507000e-07  1.19999995e+00  5.72561829e-08  1.20026222e+00 
 1.13509000e-07  1.19999995e+00  5.77343833e-08  1.20024871e+00 
 1.13511000e-07  1.19999995e+00  5.80427191e-08  1.20021357e+00 
 1.13513000e-07  1.19999995e+00  5.85713586e-08  1.20016005e+00 
 1.13515000e-07  1.19999995e+00  5.97141530e-08  1.20009712e+00 
 1.13517000e-07  1.19999995e+00  6.15434796e-08  1.20003490e+00 
 1.13519000e-07  1.19999995e+00  6.37063362e-08  1.19998062e+00 
 1.13521000e-07  1.19999995e+00  6.57238249e-08  1.19993855e+00 
 1.13523000e-07  1.19999995e+00  6.72176061e-08  1.19991064e+00 
 1.13525000e-07  1.19999995e+00  6.79974610e-08  1.19989736e+00 
 1.13527000e-07  1.19999995e+00  6.80609336e-08  1.19989857e+00 
 1.13528500e-07  1.19999995e+00  6.76998464e-08  1.19990866e+00 
 1.13530000e-07  1.19999995e+00  6.70206157e-08  1.19992524e+00 
 1.13530200e-07  1.19999995e+00  6.69062079e-08  1.19992798e+00 
 1.13530600e-07  1.19999995e+00  6.66671792e-08  1.19993356e+00 
 1.13531400e-07  1.19999995e+00  6.61138106e-08  1.19994514e+00 
 1.13533000e-07  1.19999995e+00  6.47659910e-08  1.19996941e+00 
 1.13535000e-07  1.19999995e+00  6.28783760e-08  1.20000025e+00 
 1.13537000e-07  1.19999995e+00  6.10667646e-08  1.20003010e+00 
 1.13539000e-07  1.19999995e+00  5.95558746e-08  1.20005778e+00 
 1.13541000e-07  1.19999995e+00  5.84537518e-08  1.20008268e+00 
 1.13543000e-07  1.19999995e+00  5.77808543e-08  1.20010457e+00 
 1.13545000e-07  1.19999995e+00  5.74723355e-08  1.20012294e+00 
 1.13547000e-07  1.19999995e+00  5.74191160e-08  1.20013684e+00 
 1.13549000e-07  1.19999995e+00  5.75236670e-08  1.20014516e+00 
 1.13551000e-07  1.19999995e+00  5.77363687e-08  1.20014715e+00 
 1.13553000e-07  1.19999995e+00  5.80460393e-08  1.20014263e+00 
 1.13555000e-07  1.19999995e+00  5.84492328e-08  1.20013191e+00 
 1.13557000e-07  1.19999995e+00  5.89328906e-08  1.20011563e+00 
 1.13559000e-07  1.19999995e+00  5.94771915e-08  1.20009480e+00 
 1.13561000e-07  1.19999995e+00  6.00597774e-08  1.20007076e+00 
 1.13563000e-07  1.19999995e+00  6.06545616e-08  1.20004513e+00 
 1.13565000e-07  1.19999995e+00  6.12282752e-08  1.20001962e+00 
 1.13567000e-07  1.19999995e+00  6.17405513e-08  1.19999585e+00 
 1.13569000e-07  1.19999995e+00  6.21521647e-08  1.19997521e+00 
 1.13571000e-07  1.19999995e+00  6.24287815e-08  1.19995881e+00 
 1.13573000e-07  1.19999995e+00  6.25284216e-08  1.19994694e+00 
 1.13575000e-07  1.19999995e+00  6.24093872e-08  1.19993892e+00 
 1.13577000e-07  1.19999995e+00  6.20809941e-08  1.19993384e+00 
 1.13579000e-07  1.19999995e+00  6.16188182e-08  1.19993123e+00 
 1.13581000e-07  1.19999995e+00  6.11093806e-08  1.19993081e+00 
 1.13583000e-07  1.19999995e+00  6.06070573e-08  1.19993223e+00 
 1.13585000e-07  1.19999995e+00  6.01383449e-08  1.19993497e+00 
