 time            v(d_p)          v(d_n)          v(x1.gclk_b)    v(mode)         v(en)          
 1.77382500e-07  1.19999995e+00  5.94839774e-08  1.19999534e+00  1.20000000e+00  1.20000000e+00 
 1.77387500e-07  1.19999995e+00  5.94830868e-08  1.19999535e+00  1.20000000e+00  1.20000000e+00 
 1.77392500e-07  1.19999995e+00  5.94839115e-08  1.19999537e+00  1.20000000e+00  1.20000000e+00 
 1.77397500e-07  1.19999995e+00  5.94831398e-08  1.19999538e+00  1.20000000e+00  1.20000000e+00 
 1.77402500e-07  1.19999995e+00  5.94838601e-08  1.19999540e+00  1.20000000e+00  1.20000000e+00 
 1.77407500e-07  1.19999995e+00  5.94831942e-08  1.19999541e+00  1.20000000e+00  1.20000000e+00 
 1.77412500e-07  1.19999995e+00  5.94838100e-08  1.19999542e+00  1.20000000e+00  1.20000000e+00 
 1.77417500e-07  1.19999995e+00  5.94832326e-08  1.19999544e+00  1.20000000e+00  1.20000000e+00 
 1.77422500e-07  1.19999995e+00  5.94837646e-08  1.19999545e+00  1.20000000e+00  1.20000000e+00 
 1.77427500e-07  1.19999995e+00  5.94832716e-08  1.19999547e+00  1.20000000e+00  1.20000000e+00 
 1.77432500e-07  1.19999995e+00  5.94837346e-08  1.19999548e+00  1.20000000e+00  1.20000000e+00 
 1.77437500e-07  1.19999995e+00  5.94833142e-08  1.19999549e+00  1.20000000e+00  1.20000000e+00 
 1.77442500e-07  1.19999995e+00  5.94837071e-08  1.19999551e+00  1.20000000e+00  1.20000000e+00 
 1.77447500e-07  1.19999995e+00  5.94833442e-08  1.19999552e+00  1.20000000e+00  1.20000000e+00 
 1.77452500e-07  1.19999995e+00  5.94836730e-08  1.19999553e+00  1.20000000e+00  1.20000000e+00 
 1.77457500e-07  1.19999995e+00  5.94833585e-08  1.19999555e+00  1.20000000e+00  1.20000000e+00 
 1.77462500e-07  1.19999995e+00  5.94836410e-08  1.19999556e+00  1.20000000e+00  1.20000000e+00 
 1.77467500e-07  1.19999995e+00  5.94833790e-08  1.19999557e+00  1.20000000e+00  1.20000000e+00 
 1.77472500e-07  1.19999995e+00  5.94836228e-08  1.19999559e+00  1.20000000e+00  1.20000000e+00 
 1.77477500e-07  1.19999995e+00  5.94834052e-08  1.19999560e+00  1.20000000e+00  1.20000000e+00 
 1.77482500e-07  1.19999995e+00  5.94836085e-08  1.19999561e+00  1.20000000e+00  1.20000000e+00 
 1.77487500e-07  1.19999995e+00  5.94834258e-08  1.19999562e+00  1.20000000e+00  1.20000000e+00 
 1.77492500e-07  1.19999995e+00  5.94835961e-08  1.19999564e+00  1.20000000e+00  1.20000000e+00 
 1.77496250e-07  1.19999995e+00  5.94834449e-08  1.19999565e+00  1.20000000e+00  1.20000000e+00 
 1.77500000e-07  1.19999995e+00  5.94835734e-08  1.19999566e+00  1.20000000e+00  1.20000000e+00 
 1.77500500e-07  1.19999995e+00  5.94677751e-08  1.19999532e+00  1.20000000e+00  1.20000000e+00 
 1.77501500e-07  1.19999995e+00  5.94389776e-08  1.19999474e+00  1.20000000e+00  1.20000000e+00 
 1.77503500e-07  1.19999995e+00  5.94489956e-08  1.19999436e+00  1.20000000e+00  1.20000000e+00 
 1.77507500e-07  1.19999995e+00  5.95490884e-08  1.19999541e+00  1.20000000e+00  1.20000000e+00 
 1.77512500e-07  1.19999995e+00  5.95246897e-08  1.19999681e+00  1.20000000e+00  1.20000000e+00 
 1.77517500e-07  1.19999995e+00  5.94323725e-08  1.19999686e+00  1.20000000e+00  1.20000000e+00 
 1.77522500e-07  1.19999995e+00  5.94319863e-08  1.19999632e+00  1.20000000e+00  1.20000000e+00 
 1.77526250e-07  1.19999995e+00  5.94648106e-08  1.19999579e+00  1.20000000e+00  1.20000000e+00 
 1.77530000e-07  1.19999995e+00  5.94899604e-08  1.19999528e+00  1.20000000e+00  1.20000000e+00 
 1.77530500e-07  1.19999995e+00  5.95069974e-08  1.19999552e+00  1.20000000e+00  1.20000000e+00 
 1.77531500e-07  1.19999995e+00  5.95347634e-08  1.19999585e+00  1.20000000e+00  1.20000000e+00 
 1.77533500e-07  1.19999995e+00  5.95296561e-08  1.19999589e+00  1.20000000e+00  1.20000000e+00 
 1.77537500e-07  1.19999995e+00  5.94693170e-08  1.19999510e+00  1.20000000e+00  1.20000000e+00 
 1.77542500e-07  1.19999995e+00  5.94867591e-08  1.19999460e+00  1.20000000e+00  1.20000000e+00 
 1.77547500e-07  1.19999995e+00  5.95196607e-08  1.19999501e+00  1.20000000e+00  1.20000000e+00 
 1.77552500e-07  1.19999995e+00  5.94968054e-08  1.19999558e+00  1.20000000e+00  1.20000000e+00 
 1.77557500e-07  1.19999995e+00  5.94655265e-08  1.19999598e+00  1.20000000e+00  1.20000000e+00 
 1.77562500e-07  1.19999995e+00  5.94581802e-08  1.19999614e+00  1.20000000e+00  1.20000000e+00 
 1.77567500e-07  1.19999995e+00  5.94662416e-08  1.19999617e+00  1.20000000e+00  1.20000000e+00 
 1.77572500e-07  1.19999995e+00  5.94795593e-08  1.19999611e+00  1.20000000e+00  1.20000000e+00 
 1.77577500e-07  1.19999995e+00  5.94877439e-08  1.19999603e+00  1.20000000e+00  1.20000000e+00 
 1.77582500e-07  1.19999995e+00  5.94917127e-08  1.19999596e+00  1.20000000e+00  1.20000000e+00 
 1.77587500e-07  1.19999995e+00  5.94905855e-08  1.19999591e+00  1.20000000e+00  1.20000000e+00 
 1.77592500e-07  1.19999995e+00  5.94886907e-08  1.19999588e+00  1.20000000e+00  1.20000000e+00 
 1.77597500e-07  1.19999995e+00  5.94856102e-08  1.19999587e+00  1.20000000e+00  1.20000000e+00 
 1.77602500e-07  1.19999995e+00  5.94840174e-08  1.19999587e+00  1.20000000e+00  1.20000000e+00 
 1.77607500e-07  1.19999995e+00  5.94824399e-08  1.19999587e+00  1.20000000e+00  1.20000000e+00 
 1.77612500e-07  1.19999995e+00  5.94822985e-08  1.19999589e+00  1.20000000e+00  1.20000000e+00 
 1.77617500e-07  1.19999995e+00  5.94819800e-08  1.19999590e+00  1.20000000e+00  1.20000000e+00 
 1.77622500e-07  1.19999995e+00  5.94825014e-08  1.19999592e+00  1.20000000e+00  1.20000000e+00 
 1.77627500e-07  1.19999995e+00  5.94826007e-08  1.19999593e+00  1.20000000e+00  1.20000000e+00 
 1.77632500e-07  1.19999995e+00  5.94831432e-08  1.19999595e+00  1.20000000e+00  1.20000000e+00 
 1.77637500e-07  1.19999995e+00  5.94832175e-08  1.19999596e+00  1.20000000e+00  1.20000000e+00 
 1.77642500e-07  1.19999995e+00  5.94835608e-08  1.19999598e+00  1.20000000e+00  1.20000000e+00 
 1.77647500e-07  1.19999995e+00  5.94835327e-08  1.19999599e+00  1.20000000e+00  1.20000000e+00 
 1.77652500e-07  1.19999995e+00  5.94837142e-08  1.19999600e+00  1.20000000e+00  1.20000000e+00 
 1.77657500e-07  1.19999995e+00  5.94836188e-08  1.19999601e+00  1.20000000e+00  1.20000000e+00 
 1.77662500e-07  1.19999995e+00  5.94836873e-08  1.19999603e+00  1.20000000e+00  1.20000000e+00 
 1.77667500e-07  1.19999995e+00  5.94835937e-08  1.19999604e+00  1.20000000e+00  1.20000000e+00 
 1.77672500e-07  1.19999995e+00  5.94836315e-08  1.19999605e+00  1.20000000e+00  1.20000000e+00 
 1.77677500e-07  1.19999995e+00  5.94835510e-08  1.19999606e+00  1.20000000e+00  1.20000000e+00 
 1.77682500e-07  1.19999995e+00  5.94835696e-08  1.19999607e+00  1.20000000e+00  1.20000000e+00 
 1.77687500e-07  1.19999995e+00  5.94835211e-08  1.19999608e+00  1.20000000e+00  1.20000000e+00 
 1.77692500e-07  1.19999995e+00  5.94835284e-08  1.19999609e+00  1.20000000e+00  1.20000000e+00 
 1.77697500e-07  1.19999995e+00  5.94835070e-08  1.19999610e+00  1.20000000e+00  1.20000000e+00 
 1.77702500e-07  1.19999995e+00  5.94835136e-08  1.19999611e+00  1.20000000e+00  1.20000000e+00 
 1.77707500e-07  1.19999995e+00  5.94834996e-08  1.19999612e+00  1.20000000e+00  1.20000000e+00 
 1.77712500e-07  1.19999995e+00  5.94835020e-08  1.19999613e+00  1.20000000e+00  1.20000000e+00 
 1.77717500e-07  1.19999995e+00  5.94835014e-08  1.19999614e+00  1.20000000e+00  1.20000000e+00 
 1.77722500e-07  1.19999995e+00  5.94834980e-08  1.19999615e+00  1.20000000e+00  1.20000000e+00 
 1.77727500e-07  1.19999995e+00  5.94835053e-08  1.19999616e+00  1.20000000e+00  1.20000000e+00 
 1.77732500e-07  1.19999995e+00  5.94835003e-08  1.19999617e+00  1.20000000e+00  1.20000000e+00 
 1.77737500e-07  1.19999995e+00  5.94835128e-08  1.19999618e+00  1.20000000e+00  1.20000000e+00 
 1.77742500e-07  1.19999995e+00  5.94834998e-08  1.19999619e+00  1.20000000e+00  1.20000000e+00 
 1.77747500e-07  1.19999995e+00  5.94835089e-08  1.19999620e+00  1.20000000e+00  1.20000000e+00 
 1.77752500e-07  1.19999995e+00  5.94835011e-08  1.19999621e+00  1.20000000e+00  1.20000000e+00 
 1.77757500e-07  1.19999995e+00  5.94835155e-08  1.19999622e+00  1.20000000e+00  1.20000000e+00 
 1.77762500e-07  1.19999995e+00  5.94835037e-08  1.19999623e+00  1.20000000e+00  1.20000000e+00 
 1.77767500e-07  1.19999995e+00  5.94835185e-08  1.19999623e+00  1.20000000e+00  1.20000000e+00 
 1.77772500e-07  1.19999995e+00  5.94835061e-08  1.19999624e+00  1.20000000e+00  1.20000000e+00 
 1.77777500e-07  1.19999995e+00  5.94835173e-08  1.19999625e+00  1.20000000e+00  1.20000000e+00 
 1.77782500e-07  1.19999995e+00  5.94835105e-08  1.19999626e+00  1.20000000e+00  1.20000000e+00 
 1.77787500e-07  1.19999995e+00  5.94835213e-08  1.19999627e+00  1.20000000e+00  1.20000000e+00 
 1.77792500e-07  1.19999995e+00  5.94835060e-08  1.19999628e+00  1.20000000e+00  1.20000000e+00 
 1.77797500e-07  1.19999995e+00  5.94835108e-08  1.19999629e+00  1.20000000e+00  1.20000000e+00 
 1.77802500e-07  1.19999995e+00  5.94835038e-08  1.19999630e+00  1.20000000e+00  1.20000000e+00 
 1.77807500e-07  1.19999995e+00  5.94835181e-08  1.19999631e+00  1.20000000e+00  1.20000000e+00 
 1.77812500e-07  1.19999995e+00  5.94835099e-08  1.19999632e+00  1.20000000e+00  1.20000000e+00 
 1.77817500e-07  1.19999995e+00  5.94835160e-08  1.19999633e+00  1.20000000e+00  1.20000000e+00 
 1.77822500e-07  1.19999995e+00  5.94835078e-08  1.19999633e+00  1.20000000e+00  1.20000000e+00 
 1.77827500e-07  1.19999995e+00  5.94835116e-08  1.19999634e+00  1.20000000e+00  1.20000000e+00 
 1.77832500e-07  1.19999995e+00  5.94835075e-08  1.19999635e+00  1.20000000e+00  1.20000000e+00 
 1.77837500e-07  1.19999995e+00  5.94835135e-08  1.19999636e+00  1.20000000e+00  1.20000000e+00 
 1.77842500e-07  1.19999995e+00  5.94835094e-08  1.19999637e+00  1.20000000e+00  1.20000000e+00 
 1.77847500e-07  1.19999995e+00  5.94835183e-08  1.19999638e+00  1.20000000e+00  1.20000000e+00 
 1.77852500e-07  1.19999995e+00  5.94835136e-08  1.19999639e+00  1.20000000e+00  1.20000000e+00 
 1.77857500e-07  1.19999995e+00  5.94835110e-08  1.19999640e+00  1.20000000e+00  1.20000000e+00 
 1.77862500e-07  1.19999995e+00  5.94835063e-08  1.19999640e+00  1.20000000e+00  1.20000000e+00 
 1.77867500e-07  1.19999995e+00  5.94835048e-08  1.19999641e+00  1.20000000e+00  1.20000000e+00 
 1.77872500e-07  1.19999995e+00  5.94835072e-08  1.19999642e+00  1.20000000e+00  1.20000000e+00 
 1.77877500e-07  1.19999995e+00  5.94835145e-08  1.19999643e+00  1.20000000e+00  1.20000000e+00 
 1.77882500e-07  1.19999995e+00  5.94835135e-08  1.19999644e+00  1.20000000e+00  1.20000000e+00 
 1.77887500e-07  1.19999995e+00  5.94835123e-08  1.19999645e+00  1.20000000e+00  1.20000000e+00 
 1.77892500e-07  1.19999995e+00  5.94835125e-08  1.19999645e+00  1.20000000e+00  1.20000000e+00 
 1.77897500e-07  1.19999995e+00  5.94835156e-08  1.19999646e+00  1.20000000e+00  1.20000000e+00 
 1.77902500e-07  1.19999995e+00  5.94835175e-08  1.19999647e+00  1.20000000e+00  1.20000000e+00 
 1.77907500e-07  1.19999995e+00  5.94835113e-08  1.19999648e+00  1.20000000e+00  1.20000000e+00 
 1.77912500e-07  1.19999995e+00  5.94835067e-08  1.19999649e+00  1.20000000e+00  1.20000000e+00 
 1.77917500e-07  1.19999995e+00  5.94835027e-08  1.19999649e+00  1.20000000e+00  1.20000000e+00 
 1.77922500e-07  1.19999995e+00  5.94835080e-08  1.19999650e+00  1.20000000e+00  1.20000000e+00 
 1.77927500e-07  1.19999995e+00  5.94835068e-08  1.19999651e+00  1.20000000e+00  1.20000000e+00 
 1.77932500e-07  1.19999995e+00  5.94835063e-08  1.19999652e+00  1.20000000e+00  1.20000000e+00 
 1.77937500e-07  1.19999995e+00  5.94835066e-08  1.19999653e+00  1.20000000e+00  1.20000000e+00 
 1.77942500e-07  1.19999995e+00  5.94835079e-08  1.19999653e+00  1.20000000e+00  1.20000000e+00 
 1.77946250e-07  1.19999995e+00  5.94835058e-08  1.19999654e+00  1.20000000e+00  1.20000000e+00 
 1.77950000e-07  1.19999995e+00  5.94835102e-08  1.19999655e+00  1.20000000e+00  1.20000000e+00 
 1.77950500e-07  1.19999995e+00  5.94737940e-08  1.19999634e+00  1.20000000e+00  1.20000000e+00 
 1.77951500e-07  1.19999995e+00  5.94557736e-08  1.19999598e+00  1.20000000e+00  1.20000000e+00 
 1.77953500e-07  1.19999995e+00  5.94619903e-08  1.19999574e+00  1.20000000e+00  1.20000000e+00 
 1.77957500e-07  1.19999995e+00  5.95250253e-08  1.19999642e+00  1.20000000e+00  1.20000000e+00 
 1.77962500e-07  1.19999995e+00  5.95068515e-08  1.19999722e+00  1.20000000e+00  1.20000000e+00 
 1.77967500e-07  1.19999995e+00  5.94498323e-08  1.19999714e+00  1.20000000e+00  1.20000000e+00 
 1.77972500e-07  1.19999995e+00  5.94557728e-08  1.19999682e+00  1.20000000e+00  1.20000000e+00 
 1.77977500e-07  1.19999995e+00  5.94878092e-08  1.19999669e+00  1.20000000e+00  1.20000000e+00 
 1.77982500e-07  1.19999995e+00  5.94988118e-08  1.19999674e+00  1.20000000e+00  1.20000000e+00 
 1.77987500e-07  1.19999995e+00  5.94932301e-08  1.19999683e+00  1.20000000e+00  1.20000000e+00 
 1.77992500e-07  1.19999995e+00  5.94802791e-08  1.19999674e+00  1.20000000e+00  1.20000000e+00 
 1.77996250e-07  1.19999995e+00  5.94769243e-08  1.19999656e+00  1.20000000e+00  1.20000000e+00 
 1.78000000e-07  1.19999995e+00  5.94819925e-08  1.19999642e+00  1.20000000e+00  1.20000000e+00 
 1.78000500e-07  1.19999995e+00  5.95062419e-08  1.19999691e+00  1.20000000e+00  1.20000000e+00 
 1.78001500e-07  1.19999995e+00  5.95456060e-08  1.19999764e+00  1.20000000e+00  1.20000000e+00 
 1.78003500e-07  1.19999995e+00  5.95232540e-08  1.19999791e+00  1.20000000e+00  1.20000000e+00 
 1.78007500e-07  1.19999995e+00  5.94018213e-08  1.19999646e+00  1.20000000e+00  1.20000000e+00 
 1.78012500e-07  1.19999995e+00  5.94475190e-08  1.19999493e+00  1.20000000e+00  1.20000000e+00 
 1.78017500e-07  1.19999995e+00  5.95472730e-08  1.19999499e+00  1.20000000e+00  1.20000000e+00 
 1.78022500e-07  1.19999995e+00  5.95400911e-08  1.19999573e+00  1.20000000e+00  1.20000000e+00 
 1.78026250e-07  1.19999995e+00  5.94971768e-08  1.19999634e+00  1.20000000e+00  1.20000000e+00 
 1.78030000e-07  1.19999995e+00  5.94626233e-08  1.19999672e+00  1.20000000e+00  1.20000000e+00 
 1.78030500e-07  1.19999995e+00  5.94427350e-08  1.19999640e+00  1.20000000e+00  1.20000000e+00 
 1.78031500e-07  1.19999995e+00  5.94072572e-08  1.19999585e+00  1.20000000e+00  1.20000000e+00 
 1.78033500e-07  1.19999995e+00  5.94060805e-08  1.19999538e+00  1.20000000e+00  1.20000000e+00 
 1.78037500e-07  1.19999995e+00  5.94994245e-08  1.19999583e+00  1.20000000e+00  1.20000000e+00 
 1.78042500e-07  1.19999995e+00  5.95127723e-08  1.19999651e+00  1.20000000e+00  1.20000000e+00 
 1.78047500e-07  1.19999995e+00  5.94593526e-08  1.19999626e+00  1.20000000e+00  1.20000000e+00 
 1.78052500e-07  1.19999995e+00  5.94540933e-08  1.19999545e+00  1.20000000e+00  1.20000000e+00 
 1.78057500e-07  1.19999995e+00  5.94792364e-08  1.19999437e+00  1.20000000e+00  1.20000000e+00 
 1.78062500e-07  1.19999995e+00  5.94997964e-08  1.19999328e+00  1.20000000e+00  1.20000000e+00 
 1.78067500e-07  1.19999995e+00  5.95207314e-08  1.19999277e+00  1.20000000e+00  1.20000000e+00 
 1.78072500e-07  1.19999995e+00  5.95191545e-08  1.19999292e+00  1.20000000e+00  1.20000000e+00 
 1.78077500e-07  1.19999995e+00  5.94862598e-08  1.19999315e+00  1.20000000e+00  1.20000000e+00 
 1.78082500e-07  1.19999995e+00  5.94835570e-08  1.19999414e+00  1.20000000e+00  1.20000000e+00 
 1.78087500e-07  1.19999995e+00  5.96068967e-08  1.20000055e+00  1.20000000e+00  1.20000000e+00 
 1.78092500e-07  1.19999995e+00  5.97204364e-08  1.20001627e+00  1.20000000e+00  1.20000000e+00 
 1.78097500e-07  1.19999995e+00  5.96786317e-08  1.20004240e+00  1.20000000e+00  1.20000000e+00 
 1.78102500e-07  1.19999995e+00  5.95159641e-08  1.20007812e+00  1.20000000e+00  1.20000000e+00 
 1.78107500e-07  1.19999995e+00  5.90916218e-08  1.20011243e+00  1.20000000e+00  1.20000000e+00 
 1.78112500e-07  1.19999995e+00  5.85990974e-08  1.20013080e+00  1.20000000e+00  1.20000000e+00 
 1.78117500e-07  1.19999995e+00  5.86630088e-08  1.20013114e+00  1.20000000e+00  1.20000000e+00 
 1.78122500e-07  1.19999995e+00  5.92604266e-08  1.20011924e+00  1.20000000e+00  1.20000000e+00 
 1.78127500e-07  1.19999995e+00  5.95723249e-08  1.20008941e+00  1.20000000e+00  1.20000000e+00 
 1.78132500e-07  1.19999995e+00  5.88408201e-08  1.20000737e+00  1.20000000e+00  1.20000000e+00 
 1.78137500e-07  1.19999995e+00  5.71413610e-08  1.19980871e+00  1.20000000e+00  1.20000000e+00 
 1.78142500e-07  1.19999995e+00  5.57416362e-08  1.19942625e+00  1.20000000e+00  1.20000000e+00 
 1.78147500e-07  1.19999995e+00  5.68544046e-08  1.19885031e+00  1.20000000e+00  1.20000000e+00 
 1.78152500e-07  1.19999996e+00  6.24758861e-08  1.19820096e+00  1.20000000e+00  1.20000000e+00 
 1.78157500e-07  1.19999995e+00  6.62198070e-08  1.19752197e+00  1.20000000e+00  1.20000000e+00 
 1.78162500e-07  1.19999995e+00  6.94415388e-08  1.19697082e+00  1.20000000e+00  1.20000000e+00 
 1.78167500e-07  1.19999996e+00  9.05938737e-08  1.19743033e+00  1.20000000e+00  1.20000000e+00 
 1.78172500e-07  1.19999996e+00  1.26281484e-07  1.20032416e+00  1.20000000e+00  1.20000000e+00 
 1.78177500e-07  1.19999996e+00  1.31933587e-07  1.20638129e+00  1.20000000e+00  1.20000000e+00 
 1.78182500e-07  1.19999994e+00  7.30331366e-08  1.21481878e+00  1.20000000e+00  1.20000000e+00 
 1.78187500e-07  1.19999994e+00 -1.27093733e-08  1.22427053e+00  1.20000000e+00  1.20000000e+00 
 1.78192500e-07  1.19999995e+00 -6.11545435e-08  1.23379948e+00  1.20000000e+00  1.20000000e+00 
 1.78197500e-07  1.19999995e+00 -7.43159608e-08  1.24218249e+00  1.20000000e+00  1.20000000e+00 
 1.78202500e-07  1.19999994e+00 -1.17877477e-07  1.24612456e+00  1.20000000e+00  1.20000000e+00 
 1.78207500e-07  1.19999993e+00 -2.20697300e-07  1.23978368e+00  1.20000000e+00  1.20000000e+00 
 1.78212500e-07  1.19999993e+00 -3.21003008e-07  1.21613312e+00  1.20000000e+00  1.20000000e+00 
 1.78217500e-07  1.19999994e+00 -2.97910268e-07  1.16983953e+00  1.20000000e+00  1.20000000e+00 
 1.78222500e-07  1.19999997e+00 -2.42149813e-08  1.10149155e+00  1.20000000e+00  1.20000000e+00 
 1.78227500e-07  1.19999999e+00  4.01587592e-07  1.01559402e+00  1.20000000e+00  1.20000000e+00 
 1.78232500e-07  1.19999997e+00  7.65923632e-07  9.17483425e-01  1.20000000e+00  1.20000000e+00 
 1.78237500e-07  1.19999994e+00  1.01005778e-06  8.13217358e-01  1.20000000e+00  1.20000000e+00 
 1.78242500e-07  1.19999999e+00  1.07742224e-06  7.08892110e-01  1.20000000e+00  1.20000000e+00 
 1.78247500e-07  1.20000018e+00  8.08650271e-07  6.06067921e-01  1.20000000e+00  1.20000000e+00 
 1.78252500e-07  1.20000052e+00  3.79123936e-07  5.06719351e-01  1.20000000e+00  1.20000000e+00 
 1.78257500e-07  1.20000099e+00 -4.73366555e-08  4.12580455e-01  1.20000000e+00  1.20000000e+00 
 1.78262500e-07  1.20000106e+00 -4.54573329e-07  3.27247546e-01  1.20000000e+00  1.20000000e+00 
 1.78267500e-07  1.20000018e+00 -7.74720303e-07  2.57448204e-01  1.20000000e+00  1.20000000e+00 
 1.78272500e-07  1.19999864e+00 -9.57176397e-07  2.04341204e-01  1.20000000e+00  1.20000000e+00 
 1.78277500e-07  1.19999703e+00 -8.85148105e-07  1.65574077e-01  1.20000000e+00  1.20000000e+00 
 1.78282500e-07  1.19999658e+00 -6.24032022e-07  1.37038246e-01  1.20000000e+00  1.20000000e+00 
 1.78287500e-07  1.19999846e+00 -3.07311219e-07  1.13643233e-01  1.20000000e+00  1.20000000e+00 
 1.78292500e-07  1.20000095e+00  4.12172050e-08  9.40176457e-02  1.20000000e+00  1.20000000e+00 
 1.78297500e-07  1.20000213e+00  3.26399987e-07  7.85629725e-02  1.20000000e+00  1.20000000e+00 
 1.78302500e-07  1.20000201e+00  4.49391812e-07  6.66472881e-02  1.20000000e+00  1.20000000e+00 
 1.78307500e-07  1.20000135e+00  4.43631896e-07  5.70395163e-02  1.20000000e+00  1.20000000e+00 
 1.78312500e-07  1.20000069e+00  3.70875062e-07  4.82014511e-02  1.20000000e+00  1.20000000e+00 
 1.78317500e-07  1.20000021e+00  3.01162310e-07  3.94554174e-02  1.20000000e+00  1.20000000e+00 
 1.78322500e-07  1.19999993e+00  2.60599974e-07  3.14976238e-02  1.20000000e+00  1.20000000e+00 
 1.78327500e-07  1.19999977e+00  2.16362918e-07  2.46793742e-02  1.20000000e+00  1.20000000e+00 
 1.78332500e-07  1.19999971e+00  1.65710497e-07  1.92665270e-02  1.20000000e+00  1.20000000e+00 
 1.78337500e-07  1.19999970e+00  1.22096439e-07  1.56883546e-02  1.20000000e+00  1.20000000e+00 
 1.78342500e-07  1.19999972e+00  8.38027162e-08  1.44468306e-02  1.20000000e+00  1.20000000e+00 
 1.78347500e-07  1.19999974e+00  1.75707439e-08  1.41199333e-02  1.20000000e+00  1.20000000e+00 
 1.78352500e-07  1.19999978e+00 -3.72216904e-08  1.30615288e-02  1.20000000e+00  1.20000000e+00 
 1.78357500e-07  1.19999982e+00 -2.44281423e-08  1.10786116e-02  1.20000000e+00  1.20000000e+00 
 1.78362500e-07  1.19999987e+00  2.54924165e-08  8.83647099e-03  1.20000000e+00  1.20000000e+00 
 1.78367500e-07  1.19999989e+00  6.32453459e-08  6.73105682e-03  1.20000000e+00  1.20000000e+00 
 1.78372500e-07  1.19999991e+00  7.39881761e-08  5.00485777e-03  1.20000000e+00  1.20000000e+00 
 1.78377500e-07  1.19999992e+00  6.68910636e-08  3.63390257e-03  1.20000000e+00  1.20000000e+00 
 1.78382500e-07  1.19999993e+00  5.42362597e-08  2.61746867e-03  1.20000000e+00  1.20000000e+00 
 1.78387500e-07  1.19999994e+00  4.45810892e-08  1.84418003e-03  1.20000000e+00  1.20000000e+00 
 1.78392500e-07  1.19999995e+00  3.98649759e-08  1.29142511e-03  1.20000000e+00  1.20000000e+00 
 1.78397500e-07  1.19999995e+00  4.01688872e-08  8.68956767e-04  1.20000000e+00  1.20000000e+00 
 1.78402500e-07  1.19999996e+00  4.28597897e-08  5.71109845e-04  1.20000000e+00  1.20000000e+00 
 1.78407500e-07  1.19999996e+00  4.71033243e-08  3.34000136e-04  1.20000000e+00  1.20000000e+00 
 1.78412500e-07  1.19999996e+00  5.08776761e-08  1.68026545e-04  1.20000000e+00  1.20000000e+00 
 1.78417500e-07  1.19999996e+00  5.43464003e-08  2.39723192e-05  1.20000000e+00  1.20000000e+00 
 1.78422500e-07  1.19999996e+00  5.65741795e-08 -8.24496790e-05  1.20000000e+00  1.20000000e+00 
 1.78427500e-07  1.19999996e+00  5.87420975e-08 -1.71520943e-04  1.20000000e+00  1.20000000e+00 
 1.78432500e-07  1.19999996e+00  6.01328147e-08 -1.90944518e-04  1.20000000e+00  1.20000000e+00 
 1.78437500e-07  1.19999996e+00  6.06594898e-08 -1.67132012e-04  1.20000000e+00  1.20000000e+00 
 1.78442500e-07  1.19999996e+00  5.95251364e-08 -1.10713799e-04  1.20000000e+00  1.20000000e+00 
 1.78447500e-07  1.19999996e+00  5.92658324e-08 -4.85398626e-05  1.20000000e+00  1.20000000e+00 
 1.78452500e-07  1.19999996e+00  5.86068440e-08  1.14543413e-05  1.20000000e+00  1.20000000e+00 
 1.78457500e-07  1.19999996e+00  5.80769537e-08 -2.00345230e-06  1.20000000e+00  1.20000000e+00 
 1.78462500e-07  1.19999996e+00  5.93189808e-08 -3.78075478e-05  1.20000000e+00  1.20000000e+00 
 1.78467500e-07  1.19999996e+00  6.18496787e-08 -3.98875560e-05  1.20000000e+00  1.20000000e+00 
 1.78472500e-07  1.19999996e+00  6.13569329e-08 -1.15879226e-06  1.20000000e+00  1.20000000e+00 
 1.78477500e-07  1.19999996e+00  5.97144313e-08  2.25628869e-05  1.20000000e+00  1.20000000e+00 
 1.78482500e-07  1.19999996e+00  5.87129239e-08  3.32784257e-05  1.20000000e+00  1.20000000e+00 
 1.78487500e-07  1.19999996e+00  5.90606016e-08  2.37626024e-05  1.20000000e+00  1.20000000e+00 
 1.78492500e-07  1.19999996e+00  5.93516967e-08  1.50068453e-05  1.20000000e+00  1.20000000e+00 
 1.78496250e-07  1.19999996e+00  5.96996336e-08  2.82089619e-06  1.20000000e+00  1.20000000e+00 
 1.78500000e-07  1.19999996e+00  5.96233988e-08 -2.97049287e-06  1.20000000e+00  1.20000000e+00 
 1.78500500e-07  1.19999996e+00  5.96731208e-08 -5.42816805e-06  1.20000000e+00  1.20000000e+00 
 1.78501500e-07  1.19999996e+00  5.96599033e-08 -8.08968804e-06  1.20000000e+00  1.20000000e+00 
 1.78503500e-07  1.19999996e+00  5.96551434e-08 -1.14887053e-05  1.20000000e+00  1.20000000e+00 
 1.78507500e-07  1.19999996e+00  5.96161768e-08 -1.70423566e-05  1.20000000e+00  1.20000000e+00 
 1.78512500e-07  1.19999996e+00  5.94558421e-08 -2.28032118e-05  1.20000000e+00  1.20000000e+00 
 1.78517500e-07  1.19999995e+00  5.93870760e-08 -2.76908458e-05  1.20000000e+00  1.20000000e+00 
 1.78522500e-07  1.19999995e+00  5.93805748e-08 -3.06642317e-05  1.20000000e+00  1.20000000e+00 
 1.78526250e-07  1.19999995e+00  5.93995761e-08 -3.21711017e-05  1.20000000e+00  1.20000000e+00 
