time_ns,d_p,d_n,vos,vod,core_p,core_n
2.081250000000000000e+01,1.405722719999999981e+00,1.053446990000000083e+00,1.229584859999999891e+00,3.522757260000000112e-01,1.145554059999999973e-05,1.199998810000000082e+00
2.081750000000000256e+01,1.405722200000000033e+00,1.053443719999999972e+00,1.229582959999999892e+00,3.522784780000000060e-01,1.145133429999999944e-05,1.199999220000000033e+00
2.082250000000000156e+01,1.405721830000000061e+00,1.053440579999999960e+00,1.229581210000000091e+00,3.522812479999999913e-01,1.132777220000000015e-05,1.199999159999999954e+00
2.082750000000000057e+01,1.405721610000000066e+00,1.053437570000000045e+00,1.229579589999999945e+00,3.522840349999999954e-01,1.118731380000000053e-05,1.199998740000000064e+00
2.083250000000000313e+01,1.405721530000000108e+00,1.053434690000000007e+00,1.229578110000000057e+00,3.522868390000000183e-01,1.111007419999999931e-05,1.199998239999999994e+00
2.083750000000000213e+01,1.405721589999999965e+00,1.053431929999999905e+00,1.229576760000000046e+00,3.522896600000000045e-01,1.111255970000000005e-05,1.199997910000000001e+00
2.084250000000000114e+01,1.405721800000000021e+00,1.053429299999999902e+00,1.229575550000000073e+00,3.522924980000000095e-01,1.115454960000000003e-05,1.199997830000000043e+00
2.084750000000000014e+01,1.405722160000000054e+00,1.053426799999999997e+00,1.229574479999999914e+00,3.522953529999999778e-01,1.119147360000000029e-05,1.199997919999999940e+00
2.085250000000000270e+01,1.405722659999999902e+00,1.053424429999999967e+00,1.229573550000000015e+00,3.522982250000000204e-01,1.119944739999999987e-05,1.199998090000000017e+00
2.085750000000000171e+01,1.405723300000000009e+00,1.053422190000000036e+00,1.229572749999999992e+00,3.523011140000000263e-01,1.118056220000000025e-05,1.199998260000000094e+00
2.086250000000000071e+01,1.405724090000000093e+00,1.053420070000000042e+00,1.229572080000000067e+00,3.523040199999999955e-01,1.115121069999999949e-05,1.199998429999999949e+00
2.086749999999999972e+01,1.405725029999999931e+00,1.053418079999999923e+00,1.229571549999999958e+00,3.523069420000000118e-01,1.111315359999999999e-05,1.199998560000000047e+00
2.087249999999999872e+01,1.405726100000000089e+00,1.053416219999999903e+00,1.229571160000000107e+00,3.523098809999999914e-01,1.107234419999999925e-05,1.199998630000000066e+00
2.087750000000000128e+01,1.405727320000000002e+00,1.053414489999999981e+00,1.229570910000000072e+00,3.523128360000000181e-01,1.103514059999999949e-05,1.199998660000000106e+00
2.088250000000000028e+01,1.405728689999999892e+00,1.053412879999999996e+00,1.229570779999999974e+00,3.523158080000000081e-01,1.100190880000000023e-05,1.199998670000000045e+00
2.088749999999999929e+01,1.405730200000000041e+00,1.053411400000000109e+00,1.229570800000000075e+00,3.523187970000000169e-01,1.096395200000000077e-05,1.199998609999999966e+00
2.089249999999999829e+01,1.405731850000000005e+00,1.053410050000000098e+00,1.229570950000000051e+00,3.523218020000000172e-01,1.093281870000000024e-05,1.199998539999999947e+00
2.089749999999999730e+01,1.405733640000000007e+00,1.053408820000000023e+00,1.229571229999999904e+00,3.523248230000000092e-01,1.091807229999999959e-05,1.199998520000000068e+00
2.090249999999999986e+01,1.405735579999999985e+00,1.053407720000000047e+00,1.229571650000000016e+00,3.523278610000000199e-01,1.090972920000000081e-05,1.199998550000000108e+00
2.090749999999999886e+01,1.405737660000000000e+00,1.053406740000000008e+00,1.229572200000000004e+00,3.523309150000000223e-01,1.089459830000000003e-05,1.199998590000000087e+00
2.091249999999999787e+01,1.405739880000000053e+00,1.053405890000000067e+00,1.229572880000000090e+00,3.523339850000000162e-01,1.086978489999999953e-05,1.199998619999999905e+00
2.091749999999999687e+01,1.405742239999999921e+00,1.053405170000000002e+00,1.229573699999999992e+00,3.523370710000000017e-01,1.084023739999999929e-05,1.199998619999999905e+00
2.092249999999999943e+01,1.405744740000000048e+00,1.053404570000000096e+00,1.229574659999999930e+00,3.523401729999999787e-01,1.081145450000000028e-05,1.199998609999999966e+00
2.092749999999999844e+01,1.405747389999999930e+00,1.053404100000000065e+00,1.229575740000000028e+00,3.523432910000000029e-01,1.078582260000000080e-05,1.199998600000000026e+00
2.093249999999999744e+01,1.405750180000000071e+00,1.053403749999999972e+00,1.229576959999999941e+00,3.523464259999999904e-01,1.076298820000000051e-05,1.199998579999999926e+00
2.093750000000000000e+01,1.405753100000000089e+00,1.053403529999999977e+00,1.229578319999999891e+00,3.523495759999999977e-01,1.074156819999999962e-05,1.199998569999999987e+00
2.094249999999999901e+01,1.405756170000000083e+00,1.053403429999999918e+00,1.229579800000000001e+00,3.523527419999999966e-01,1.072037110000000050e-05,1.199998569999999987e+00
2.094749999999999801e+01,1.405759379999999892e+00,1.053403459999999958e+00,1.229581419999999925e+00,3.523559239999999870e-01,1.069881030000000047e-05,1.199998569999999987e+00
2.095249999999999702e+01,1.405762729999999960e+00,1.053403609999999935e+00,1.229583169999999948e+00,3.523591220000000246e-01,1.067678769999999985e-05,1.199998569999999987e+00
2.095749999999999957e+01,1.405766220000000066e+00,1.053403890000000009e+00,1.229585060000000007e+00,3.523623350000000265e-01,1.065441760000000032e-05,1.199998579999999926e+00
2.096249999999999858e+01,1.405769849999999987e+00,1.053404290000000021e+00,1.229587070000000004e+00,3.523655640000000200e-01,1.063189359999999945e-05,1.199998579999999926e+00
2.096749999999999758e+01,1.405773619999999946e+00,1.053404819999999908e+00,1.229589220000000038e+00,3.523688079999999778e-01,1.060939420000000057e-05,1.199998579999999926e+00
2.097250000000000014e+01,1.405777529999999942e+00,1.053405469999999955e+00,1.229591499999999948e+00,3.523720679999999827e-01,1.058698110000000008e-05,1.199998579999999926e+00
2.097749999999999915e+01,1.405781579999999975e+00,1.053406239999999938e+00,1.229593909999999957e+00,3.523753439999999792e-01,1.056454750000000018e-05,1.199998590000000087e+00
2.098249999999999815e+01,1.405785770000000046e+00,1.053407140000000020e+00,1.229596450000000063e+00,3.523786349999999956e-01,1.054216710000000014e-05,1.199998590000000087e+00
2.098749999999999716e+01,1.405790099999999931e+00,1.053408160000000038e+00,1.229599129999999985e+00,3.523819409999999763e-01,1.051998489999999993e-05,1.199998590000000087e+00
2.099249999999999972e+01,1.405794559999999915e+00,1.053409299999999993e+00,1.229601930000000065e+00,3.523852619999999769e-01,1.049792629999999916e-05,1.199998590000000087e+00
2.099624999999999986e+01,1.405798000000000103e+00,1.053410240000000053e+00,1.229604120000000078e+00,3.523877630000000205e-01,1.048142050000000039e-05,1.199998590000000087e+00
2.100000000000000000e+01,1.405801520000000027e+00,1.053411249999999910e+00,1.229606380000000110e+00,3.523902729999999761e-01,1.046513190000000007e-05,1.199998600000000026e+00
2.100049999999999883e+01,1.405801999999999996e+00,1.053411389999999948e+00,1.229606690000000002e+00,3.523906079999999941e-01,1.046300819999999970e-05,1.199998600000000026e+00
2.100150000000000006e+01,1.405802949999999996e+00,1.053411670000000022e+00,1.229607310000000009e+00,3.523912790000000017e-01,1.045874510000000004e-05,1.199998600000000026e+00
2.100349999999999895e+01,1.405804880000000034e+00,1.053412250000000050e+00,1.229608559999999962e+00,3.523926230000000159e-01,1.045016400000000019e-05,1.199998600000000026e+00
2.100750000000000028e+01,1.405808790000000030e+00,1.053413469999999963e+00,1.229611130000000108e+00,3.523953180000000129e-01,1.043282509999999945e-05,1.199998600000000026e+00
2.101249999999999929e+01,1.405813809999999942e+00,1.053415109999999988e+00,1.229614460000000076e+00,3.523987000000000092e-01,1.041090449999999952e-05,1.199998609999999966e+00
2.101749999999999829e+01,1.405818969999999890e+00,1.053416869999999950e+00,1.229617919999999920e+00,3.524020970000000252e-01,1.038903770000000078e-05,1.199998609999999966e+00
2.102249999999999730e+01,1.405824259999999937e+00,1.053418750000000070e+00,1.229621499999999923e+00,3.524055090000000057e-01,1.036745570000000008e-05,1.199998609999999966e+00
2.102625000000000099e+01,1.405828319999999909e+00,1.053420239999999897e+00,1.229624279999999903e+00,3.524080780000000135e-01,1.035144820000000005e-05,1.199998609999999966e+00
2.103000000000000114e+01,1.405832460000000061e+00,1.053421799999999964e+00,1.229627129999999902e+00,3.524106550000000171e-01,1.033551830000000029e-05,1.199998609999999966e+00
2.103049999999999997e+01,1.405833010000000050e+00,1.053422010000000020e+00,1.229627510000000035e+00,3.524109999999999743e-01,1.033337279999999962e-05,1.199998609999999966e+00
2.103149999999999764e+01,1.405834129999999904e+00,1.053422440000000071e+00,1.229628289999999957e+00,3.524116889999999724e-01,1.032912040000000023e-05,1.199998609999999966e+00
2.103350000000000009e+01,1.405836389999999936e+00,1.053423320000000052e+00,1.229629850000000024e+00,3.524130679999999960e-01,1.032066410000000078e-05,1.199998619999999905e+00
2.103749999999999787e+01,1.405840959999999917e+00,1.053425129999999932e+00,1.229633039999999955e+00,3.524158350000000106e-01,1.030365789999999945e-05,1.199998619999999905e+00
2.104250000000000043e+01,1.405846799999999952e+00,1.053427499999999961e+00,1.229637150000000068e+00,3.524193059999999877e-01,1.028239980000000013e-05,1.199998619999999905e+00
2.104749999999999943e+01,1.405852780000000024e+00,1.053429989999999927e+00,1.229641379999999895e+00,3.524227919999999847e-01,1.026124870000000017e-05,1.199998619999999905e+00
2.105249999999999844e+01,1.405858889999999972e+00,1.053432600000000052e+00,1.229645740000000043e+00,3.524262930000000016e-01,1.024020129999999986e-05,1.199998630000000066e+00
2.105749999999999744e+01,1.405865139999999958e+00,1.053435329999999892e+00,1.229650230000000066e+00,3.524298080000000111e-01,1.021923969999999994e-05,1.199998630000000066e+00
2.106250000000000000e+01,1.405871520000000041e+00,1.053438190000000052e+00,1.229654849999999966e+00,3.524333370000000132e-01,1.019835689999999956e-05,1.199998630000000066e+00
2.106749999999999901e+01,1.405878039999999940e+00,1.053441159999999988e+00,1.229659599999999964e+00,3.524368809999999796e-01,1.017755449999999946e-05,1.199998630000000066e+00
2.107249999999999801e+01,1.405884700000000098e+00,1.053444260000000021e+00,1.229664480000000060e+00,3.524404400000000215e-01,1.015683509999999974e-05,1.199998640000000005e+00
2.107750000000000057e+01,1.405891489999999910e+00,1.053447470000000052e+00,1.229669480000000092e+00,3.524440119999999732e-01,1.013619449999999957e-05,1.199998640000000005e+00
2.108249999999999957e+01,1.405898410000000043e+00,1.053450809999999960e+00,1.229674610000000001e+00,3.524475990000000003e-01,1.011563149999999968e-05,1.199998640000000005e+00
2.108749999999999858e+01,1.405905469999999990e+00,1.053454270000000026e+00,1.229679870000000008e+00,3.524512000000000200e-01,1.009515299999999926e-05,1.199998640000000005e+00
2.109249999999999758e+01,1.405912660000000036e+00,1.053457840000000090e+00,1.229685249999999952e+00,3.524548160000000041e-01,1.007474269999999975e-05,1.199998649999999945e+00
2.109750000000000014e+01,1.405919989999999897e+00,1.053461540000000030e+00,1.229690759999999994e+00,3.524584450000000091e-01,1.005438929999999955e-05,1.199998649999999945e+00
2.110249999999999915e+01,1.405927450000000078e+00,1.053465359999999906e+00,1.229696399999999912e+00,3.524620889999999784e-01,1.003410809999999952e-05,1.199998649999999945e+00
2.110749999999999815e+01,1.405935039999999914e+00,1.053469290000000003e+00,1.229702169999999928e+00,3.524657460000000242e-01,1.001391130000000071e-05,1.199998660000000106e+00
2.111250000000000071e+01,1.405942770000000008e+00,1.053473349999999975e+00,1.229708060000000103e+00,3.524694170000000071e-01,9.993790419999999482e-06,1.199998660000000106e+00
2.111749999999999972e+01,1.405950629999999979e+00,1.053477530000000106e+00,1.229714079999999932e+00,3.524731030000000098e-01,9.973688569999999732e-06,1.199998660000000106e+00
2.112249999999999872e+01,1.405958620000000048e+00,1.053481820000000013e+00,1.229720219999999919e+00,3.524768019999999780e-01,9.953833910000000712e-06,1.199998660000000106e+00
2.112749999999999773e+01,1.405966749999999932e+00,1.053486230000000079e+00,1.229726490000000005e+00,3.524805140000000225e-01,9.934198170000000459e-06,1.199998670000000045e+00
2.113250000000000028e+01,1.405975009999999914e+00,1.053490770000000021e+00,1.229732889999999967e+00,3.524842409999999759e-01,9.914269199999999331e-06,1.199998670000000045e+00
2.113749999999999929e+01,1.405983399999999994e+00,1.053495419999999960e+00,1.229739410000000088e+00,3.524879810000000058e-01,9.894191150000000365e-06,1.199998670000000045e+00
2.114249999999999829e+01,1.405991919999999951e+00,1.053500179999999897e+00,1.229746049999999924e+00,3.524917349999999727e-01,9.874406589999999405e-06,1.199998670000000045e+00
2.114750000000000085e+01,1.406000570000000005e+00,1.053505069999999932e+00,1.229752820000000080e+00,3.524955020000000161e-01,9.855082619999999943e-06,1.199998679999999984e+00
2.115249999999999986e+01,1.406009360000000097e+00,1.053510079999999904e+00,1.229759719999999890e+00,3.524992829999999966e-01,9.835893820000000165e-06,1.199998679999999984e+00
2.115749999999999886e+01,1.406018280000000065e+00,1.053515200000000096e+00,1.229766740000000080e+00,3.525030769999999980e-01,9.816487099999999318e-06,1.199998679999999984e+00
2.116249999999999787e+01,1.406027329999999909e+00,1.053520440000000002e+00,1.229773879999999986e+00,3.525068840000000203e-01,9.796793770000000010e-06,1.199998689999999923e+00
2.116750000000000043e+01,1.406036499999999911e+00,1.053525800000000068e+00,1.229781149999999990e+00,3.525107049999999798e-01,9.776713650000000099e-06,1.199998679999999984e+00
2.117249999999999943e+01,1.406045809999999952e+00,1.053531280000000070e+00,1.229788550000000091e+00,3.525145390000000156e-01,9.757146069999999763e-06,1.199998679999999984e+00
2.117749999999999844e+01,1.406055260000000029e+00,1.053536870000000070e+00,1.229796059999999969e+00,3.525183860000000169e-01,9.738571549999999738e-06,1.199998689999999923e+00
2.118250000000000099e+01,1.406064830000000043e+00,1.053542580000000006e+00,1.229803699999999944e+00,3.525222459999999836e-01,9.720114590000000104e-06,1.199998689999999923e+00
2.118750000000000000e+01,1.406074529999999934e+00,1.053548410000000102e+00,1.229811470000000018e+00,3.525261199999999984e-01,9.700407809999999652e-06,1.199998689999999923e+00
2.119249999999999901e+01,1.406084359999999922e+00,1.053554349999999973e+00,1.229819350000000089e+00,3.525300060000000069e-01,9.679774600000000243e-06,1.199998679999999984e+00
2.119749999999999801e+01,1.406094320000000009e+00,1.053560410000000003e+00,1.229827360000000036e+00,3.525339049999999808e-01,9.660184649999999440e-06,1.199998670000000045e+00
2.120250000000000057e+01,1.406104400000000032e+00,1.053566589999999970e+00,1.229835500000000081e+00,3.525378180000000028e-01,9.644304469999999627e-06,1.199998679999999984e+00
2.120749999999999957e+01,1.406114620000000093e+00,1.053572879999999934e+00,1.229843749999999902e+00,3.525417430000000185e-01,9.631734410000000561e-06,1.199998710000000024e+00
2.121249999999999858e+01,1.406124970000000030e+00,1.053579290000000057e+00,1.229852130000000043e+00,3.525456809999999996e-01,9.614057400000000465e-06,1.199998740000000064e+00
2.121750000000000114e+01,1.406135439999999903e+00,1.053585809999999956e+00,1.229860629999999899e+00,3.525496309999999744e-01,9.590728839999999934e-06,1.199998740000000064e+00
2.122250000000000014e+01,1.406146050000000036e+00,1.053592450000000014e+00,1.229869249999999914e+00,3.525535940000000257e-01,9.566994560000000646e-06,1.199998729999999902e+00
2.122749999999999915e+01,1.406156780000000106e+00,1.053599210000000008e+00,1.229877990000000088e+00,3.525575699999999868e-01,9.550854209999999180e-06,1.199998740000000064e+00
2.123249999999999815e+01,1.406167640000000052e+00,1.053606080000000000e+00,1.229886859999999915e+00,3.525615590000000243e-01,9.544263460000000263e-06,1.199998810000000082e+00
2.123750000000000071e+01,1.406178630000000096e+00,1.053613069999999929e+00,1.229895849999999902e+00,3.525655600000000001e-01,9.538027299999999494e-06,1.199998909999999919e+00
2.124249999999999972e+01,1.406189740000000077e+00,1.053620170000000078e+00,1.229904960000000047e+00,3.525695730000000250e-01,9.523802020000000321e-06,1.199999019999999916e+00
2.124749999999999872e+01,1.406200979999999934e+00,1.053627389999999941e+00,1.229914179999999968e+00,3.525735990000000153e-01,9.495061960000000020e-06,1.199999070000000057e+00
2.125250000000000128e+01,1.406212350000000111e+00,1.053634720000000025e+00,1.229923529999999987e+00,3.525776369999999993e-01,9.440621509999999337e-06,1.199998960000000059e+00
2.125750000000000028e+01,1.406223849999999942e+00,1.053642160000000105e+00,1.229932999999999943e+00,3.525816869999999770e-01,9.383761189999999876e-06,1.199998719999999963e+00
2.126249999999999929e+01,1.406235469999999932e+00,1.053649719999999901e+00,1.229942599999999997e+00,3.525857499999999756e-01,9.350846559999999815e-06,1.199998459999999989e+00
2.126749999999999829e+01,1.406247220000000020e+00,1.053657389999999916e+00,1.229952310000000049e+00,3.525898239999999961e-01,9.344516510000000026e-06,1.199998260000000094e+00
2.127250000000000085e+01,1.406259090000000045e+00,1.053665180000000090e+00,1.229962140000000037e+00,3.525939109999999821e-01,9.348919029999999333e-06,1.199998129999999996e+00
2.127749999999999986e+01,1.406271089999999946e+00,1.053673080000000040e+00,1.229972089999999962e+00,3.525980100000000172e-01,9.354901550000000750e-06,1.199998069999999917e+00
2.128249999999999886e+01,1.406283219999999945e+00,1.053681099999999926e+00,1.229982160000000047e+00,3.526021209999999906e-01,9.370937619999999176e-06,1.199998160000000036e+00
2.128750000000000142e+01,1.406295470000000103e+00,1.053689230000000032e+00,1.229992350000000068e+00,3.526062440000000131e-01,9.379254359999999750e-06,1.199998329999999891e+00
2.129250000000000043e+01,1.406307849999999915e+00,1.053697469999999914e+00,1.230002660000000025e+00,3.526103780000000021e-01,9.382291200000000204e-06,1.199998569999999987e+00
2.129749999999999943e+01,1.406320350000000108e+00,1.053705820000000015e+00,1.230013079999999981e+00,3.526145250000000120e-01,9.359853060000000353e-06,1.199998780000000043e+00
2.130249999999999844e+01,1.406332970000000016e+00,1.053714290000000053e+00,1.230023630000000034e+00,3.526186829999999883e-01,9.343074030000000408e-06,1.199999019999999916e+00
2.130750000000000099e+01,1.406345720000000021e+00,1.053722870000000089e+00,1.230034300000000025e+00,3.526228530000000139e-01,9.322530089999999777e-06,1.199999250000000073e+00
2.131250000000000000e+01,1.406358599999999903e+00,1.053731559999999901e+00,1.230045080000000013e+00,3.526270349999999776e-01,9.277568730000000614e-06,1.199999349999999909e+00
2.131749999999999901e+01,1.406371590000000005e+00,1.053740370000000093e+00,1.230055979999999938e+00,3.526312280000000188e-01,9.222745010000000238e-06,1.199999320000000091e+00
2.132250000000000156e+01,1.406384719999999922e+00,1.053749279999999899e+00,1.230067000000000021e+00,3.526354320000000264e-01,9.175445899999999490e-06,1.199999189999999993e+00
2.132750000000000057e+01,1.406397960000000058e+00,1.053758310000000087e+00,1.230078140000000042e+00,3.526396489999999995e-01,9.147611159999999284e-06,1.199999040000000017e+00
2.133249999999999957e+01,1.406411330000000071e+00,1.053767450000000050e+00,1.230089390000000060e+00,3.526438760000000228e-01,9.134362109999999299e-06,1.199998909999999919e+00
2.133750000000000213e+01,1.406424820000000020e+00,1.053776709999999950e+00,1.230100760000000015e+00,3.526481149999999842e-01,9.129751140000000453e-06,1.199998820000000022e+00
2.134250000000000114e+01,1.406438440000000067e+00,1.053786069999999908e+00,1.230112249999999907e+00,3.526523650000000232e-01,9.119978380000000697e-06,1.199998729999999902e+00
2.134750000000000014e+01,1.406452169999999890e+00,1.053795540000000086e+00,1.230123859999999958e+00,3.526566270000000003e-01,9.106639419999999614e-06,1.199998649999999945e+00
2.135249999999999915e+01,1.406466030000000034e+00,1.053805129999999979e+00,1.230135580000000006e+00,3.526608999999999994e-01,9.096876170000000686e-06,1.199998600000000026e+00
2.135750000000000171e+01,1.406480009999999892e+00,1.053814830000000091e+00,1.230147419999999991e+00,3.526651829999999932e-01,9.091259109999999790e-06,1.199998600000000026e+00
2.136250000000000071e+01,1.406494109999999909e+00,1.053824639999999979e+00,1.230159369999999974e+00,3.526694779999999807e-01,9.084668010000000239e-06,1.199998630000000066e+00
2.136749999999999972e+01,1.406508340000000024e+00,1.053834549999999926e+00,1.230171450000000055e+00,3.526737839999999902e-01,9.074309200000000008e-06,1.199998679999999984e+00
2.137250000000000227e+01,1.406522679999999914e+00,1.053844580000000031e+00,1.230183629999999972e+00,3.526781010000000216e-01,9.058783190000000630e-06,1.199998729999999902e+00
2.137750000000000128e+01,1.406537149999999903e+00,1.053854719999999912e+00,1.230195939999999988e+00,3.526824290000000195e-01,9.037880259999999443e-06,1.199998770000000103e+00
2.138250000000000028e+01,1.406551740000000050e+00,1.053864970000000012e+00,1.230208350000000062e+00,3.526867679999999838e-01,9.013874439999999821e-06,1.199998780000000043e+00
2.138749999999999929e+01,1.406566439999999973e+00,1.053875330000000110e+00,1.230220890000000011e+00,3.526911169999999984e-01,8.991055569999999750e-06,1.199998770000000103e+00
2.139250000000000185e+01,1.406581269999999995e+00,1.053885799999999984e+00,1.230233530000000020e+00,3.526954769999999795e-01,8.972019640000000759e-06,1.199998759999999942e+00
2.139750000000000085e+01,1.406596219999999953e+00,1.053896369999999916e+00,1.230246299999999904e+00,3.526998479999999825e-01,8.956332290000000151e-06,1.199998759999999942e+00
2.140249999999999986e+01,1.406611290000000070e+00,1.053907060000000007e+00,1.230259170000000069e+00,3.527042300000000075e-01,8.942046679999999183e-06,1.199998759999999942e+00
2.140750000000000242e+01,1.406626479999999901e+00,1.053917849999999934e+00,1.230272170000000109e+00,3.527086220000000272e-01,8.927550870000000588e-06,1.199998770000000103e+00
2.141250000000000142e+01,1.406641779999999953e+00,1.053928760000000020e+00,1.230285269999999986e+00,3.527130239999999861e-01,8.912197110000000724e-06,1.199998770000000103e+00
2.141750000000000043e+01,1.406657210000000102e+00,1.053939769999999942e+00,1.230298490000000022e+00,3.527174379999999942e-01,8.896086009999999272e-06,1.199998780000000043e+00
2.142249999999999943e+01,1.406672750000000027e+00,1.053950890000000085e+00,1.230311820000000056e+00,3.527218610000000254e-01,8.879557640000000152e-06,1.199998789999999982e+00
2.142750000000000199e+01,1.406688420000000050e+00,1.053962120000000002e+00,1.230325270000000026e+00,3.527262950000000230e-01,8.862939669999999576e-06,1.199998789999999982e+00
2.143250000000000099e+01,1.406704200000000071e+00,1.053973459999999918e+00,1.230338829999999994e+00,3.527307390000000153e-01,8.846493599999999573e-06,1.199998799999999921e+00
2.143750000000000000e+01,1.406720100000000029e+00,1.053984910000000053e+00,1.230352499999999960e+00,3.527351930000000024e-01,8.830336279999999441e-06,1.199998799999999921e+00
2.144250000000000256e+01,1.406736119999999923e+00,1.053996460000000024e+00,1.230366290000000085e+00,3.527396580000000115e-01,8.814310090000000432e-06,1.199998799999999921e+00
2.144750000000000156e+01,1.406752250000000037e+00,1.054008119999999993e+00,1.230380189999999985e+00,3.527441319999999880e-01,8.798250560000000337e-06,1.199998810000000082e+00
2.145250000000000057e+01,1.406768510000000028e+00,1.054019889999999959e+00,1.230394200000000104e+00,3.527486169999999865e-01,8.782282910000000653e-06,1.199998810000000082e+00
2.145749999999999957e+01,1.406784880000000015e+00,1.054031769999999923e+00,1.230408320000000000e+00,3.527531110000000081e-01,8.766581160000000325e-06,1.199998810000000082e+00
2.146250000000000213e+01,1.406801360000000001e+00,1.054043749999999946e+00,1.230422560000000054e+00,3.527576159999999961e-01,8.751079980000000597e-06,1.199998810000000082e+00
2.146750000000000114e+01,1.406817970000000084e+00,1.054055839999999966e+00,1.230436899999999945e+00,3.527621300000000071e-01,8.735616760000000503e-06,1.199998810000000082e+00
2.147250000000000014e+01,1.406834689999999943e+00,1.054068030000000045e+00,1.230451359999999994e+00,3.527666549999999845e-01,8.720104980000000441e-06,1.199998820000000022e+00
2.147750000000000270e+01,1.406851529999999961e+00,1.054080340000000060e+00,1.230465930000000041e+00,3.527711889999999850e-01,8.704500869999999395e-06,1.199998820000000022e+00
2.148250000000000171e+01,1.406868479999999977e+00,1.054092739999999973e+00,1.230480610000000086e+00,3.527757329999999802e-01,8.688521359999999463e-06,1.199998820000000022e+00
2.148750000000000071e+01,1.406885549999999929e+00,1.054105260000000044e+00,1.230495399999999906e+00,3.527802859999999985e-01,8.672759410000000142e-06,1.199998820000000022e+00
2.149249999999999972e+01,1.406902730000000101e+00,1.054117879999999952e+00,1.230510299999999946e+00,3.527848490000000115e-01,8.657800119999999942e-06,1.199998820000000022e+00
2.149624999999999986e+01,1.406915689999999941e+00,1.054127409999999987e+00,1.230521549999999964e+00,3.527882780000000107e-01,8.646721129999999935e-06,1.199998829999999961e+00
2.150000000000000000e+01,1.406928720000000022e+00,1.054137010000000041e+00,1.230532860000000062e+00,3.527917119999999795e-01,8.635322149999999391e-06,1.199998829999999961e+00
2.150050000000000239e+01,1.406930460000000105e+00,1.054138290000000033e+00,1.230534379999999928e+00,3.527921700000000160e-01,8.633770460000000238e-06,1.199998829999999961e+00
2.150150000000000006e+01,1.406933949999999989e+00,1.054140859999999957e+00,1.230537409999999943e+00,3.527930870000000052e-01,8.630669229999999778e-06,1.199998829999999961e+00
2.150350000000000250e+01,1.406940939999999918e+00,1.054146019999999906e+00,1.230543479999999912e+00,3.527949220000000108e-01,8.624328279999999837e-06,1.199998829999999961e+00
2.150750000000000028e+01,1.406954969999999916e+00,1.054156380000000004e+00,1.230555669999999990e+00,3.527985960000000198e-01,8.611454720000000546e-06,1.199998829999999961e+00
2.151250000000000284e+01,1.406972609999999957e+00,1.054169420000000024e+00,1.230571019999999960e+00,3.528031970000000128e-01,8.596023450000000519e-06,1.199998829999999961e+00
2.151750000000000185e+01,1.406990369999999935e+00,1.054182560000000102e+00,1.230586469999999988e+00,3.528078069999999733e-01,8.581315540000000367e-06,1.199998829999999961e+00
2.152250000000000085e+01,1.407008239999999910e+00,1.054195809999999955e+00,1.230602030000000013e+00,3.528124260000000123e-01,8.566745319999999724e-06,1.199998829999999961e+00
2.152625000000000099e+01,1.407021719999999920e+00,1.054205819999999960e+00,1.230613769999999940e+00,3.528158969999999894e-01,8.555640120000000567e-06,1.199998839999999900e+00
2.153000000000000114e+01,1.407035260000000010e+00,1.054215890000000044e+00,1.230625569999999946e+00,3.528193729999999917e-01,8.544344059999999823e-06,1.199998839999999900e+00
2.153049999999999997e+01,1.407037069999999890e+00,1.054217229999999894e+00,1.230627149999999892e+00,3.528198370000000250e-01,8.542829840000000432e-06,1.199998839999999900e+00
2.153150000000000119e+01,1.407040700000000033e+00,1.054219929999999916e+00,1.230630310000000005e+00,3.528207649999999806e-01,8.539774969999999583e-06,1.199998839999999900e+00
2.153350000000000009e+01,1.407047960000000097e+00,1.054225339999999900e+00,1.230636650000000110e+00,3.528226219999999747e-01,8.533665349999999168e-06,1.199998839999999900e+00
2.153750000000000142e+01,1.407062540000000084e+00,1.054236200000000068e+00,1.230649370000000076e+00,3.528263400000000161e-01,8.521574249999999416e-06,1.199998839999999900e+00
2.154250000000000043e+01,1.407080859999999989e+00,1.054249860000000094e+00,1.230665359999999930e+00,3.528309960000000078e-01,8.506578690000000419e-06,1.199998839999999900e+00
2.154750000000000298e+01,1.407099300000000053e+00,1.054263640000000057e+00,1.230681469999999944e+00,3.528356610000000226e-01,8.491621120000000529e-06,1.199998850000000061e+00
2.155250000000000199e+01,1.407117849999999892e+00,1.054277509999999918e+00,1.230697680000000016e+00,3.528403350000000049e-01,8.476682059999999386e-06,1.199998850000000061e+00
2.155750000000000099e+01,1.407136509999999952e+00,1.054291489999999998e+00,1.230714000000000086e+00,3.528450180000000103e-01,8.461842610000000223e-06,1.199998850000000061e+00
2.156250000000000000e+01,1.407155280000000008e+00,1.054305569999999914e+00,1.230730429999999931e+00,3.528497090000000114e-01,8.447187870000000457e-06,1.199998850000000061e+00
2.156750000000000256e+01,1.407174160000000063e+00,1.054319760000000050e+00,1.230746960000000056e+00,3.528544100000000072e-01,8.432684900000000453e-06,1.199998850000000061e+00
2.157250000000000156e+01,1.407193160000000054e+00,1.054334040000000083e+00,1.230763599999999958e+00,3.528591189999999989e-01,8.418228029999999540e-06,1.199998850000000061e+00
2.157750000000000057e+01,1.407212270000000043e+00,1.054348429999999892e+00,1.230780350000000078e+00,3.528638370000000135e-01,8.403741569999999497e-06,1.199998850000000061e+00
